symbol,entry_price,exit_price,entry_time,exit_time,pnl,reason,duration,rsi,adx,volume_ratio,upper_wick_ratio,date,balance,is_loss
AIXBTUSDTUSDT,0.1850824949999999,0.182400094399965,2025-06-16 06:45:00,2025-06-16 07:30:00,-4.469740338884715,Stop Loss,0 days 00:45:00,72.87897766148687,33.25109454739253,2.5009768576473905,0.0090781368204905,2025-06-16,342.608663477342,True
CRVUSDTUSDT,0.6213105,0.6123058469235,2025-06-16 07:15:00,2025-06-16 08:15:00,-4.4665492627521415,Stop Loss,0 days 01:00:00,73.31424042782156,36.08237766579108,2.839310016660915,0.0016129032258064,2025-06-16,338.1421142145899,True
TRBUSDTUSDT,43.277628,42.650405337396,2025-06-16 07:30:00,2025-06-16 08:15:00,-4.4633604648205845,Stop Loss,0 days 00:45:00,78.73366403837805,38.096142197855855,2.731743582907618,0.0058023949327291,2025-06-16,333.6787537497693,True
AEROUSDTUSDT,0.8290143,0.8169993957501,2025-06-16 07:45:00,2025-06-16 08:15:00,-4.364484762138462,Stop Loss,0 days 00:30:00,79.2604421071937,50.062459873738824,4.078204405797677,0.0096525096525096,2025-06-16,329.31426898763084,True
RESOLVUSDTUSDT,0.26167077,0.26206301448423,2025-06-16 08:15:00,2025-06-16 08:30:00,0.2903177579326425,Smart Break-even,0 days 00:15:00,70.31790423851086,40.22510546068872,3.02178858205264,0.0105919241358215,2025-06-16,329.6045867455635,False
GALAUSDTUSDT,0.0156077999999999,0.0153815961545999,2025-06-16 09:15:00,2025-06-16 11:15:00,-4.0767495144759325,Stop Loss,0 days 02:00:00,73.57829371543497,47.70118352935446,4.554063780286162,0.0051282051282051,2025-06-16,325.5278372310876,True
XRPUSDTUSDT,2.2293141,2.243848065599291,2025-06-16 11:45:00,2025-06-16 11:45:00,1.6004557873436942,Smart Trailing (Max 43%),0 days 00:00:00,74.37005393638474,41.82286911910705,2.5568474129519143,0.0001346378242526,2025-06-16,327.12829301843124,False
UNIUSDTUSDT,7.8109035,7.8226120443465,2025-06-16 13:00:00,2025-06-16 13:00:00,0.2672688675754812,Smart Break-even,0 days 00:00:00,67.96912370694895,45.43062414995846,2.7532531747700055,0.0067879098360655,2025-06-16,327.3955618860067,False
HBARUSDTUSDT,0.15991992,0.1618527496898832,2025-06-16 12:00:00,2025-06-16 14:00:00,3.104880676572209,Smart Trailing (Max 34%),0 days 02:00:00,68.04430903890545,27.244340109440703,3.4118236457822055,0.0015015015015014,2025-06-16,330.50044256257894,False
NEARUSDTUSDT,2.339169,2.354104315181565,2025-06-16 13:45:00,2025-06-16 14:00:00,1.5758686471230043,Smart Trailing (Max 42%),0 days 00:15:00,69.82265342013874,43.05252661590937,2.7597348161479123,0.0008554319931564,2025-06-16,332.07631120970194,False
XRPUSDTUSDT,2.26883385,2.2820950819589583,2025-06-16 12:15:00,2025-06-16 14:30:00,1.4312830829657035,Smart Trailing (Max 40%),0 days 02:15:00,84.35314045584381,46.407550355464885,6.615395963938607,0.0019402919257397,2025-06-16,333.50759429266765,False
AEROUSDTUSDT,0.8370183,0.8382729904317,2025-06-16 14:30:00,2025-06-16 14:30:00,0.273557090446085,Smart Break-even,0 days 00:00:00,73.66398017210815,27.72224759216932,3.8312884318340994,0.0033464802199115,2025-06-16,333.78115138311375,False
AEROUSDTUSDT,0.8345170499999999,0.8357679910579499,2025-06-16 14:45:00,2025-06-16 14:45:00,0.2757930152537907,Smart Break-even,0 days 00:00:00,71.18710759616475,28.94456716203437,6.913510926417739,0.0260067114093959,2025-06-16,334.05694439836753,False
CRVUSDTUSDT,0.632316,0.6231518442120001,2025-06-16 14:00:00,2025-06-16 15:30:00,-4.012235586777119,Stop Loss,0 days 01:30:00,74.76317174461286,32.42945533782104,2.5094443196435,0.0,2025-06-16,330.0447088115904,True
XLMUSDTUSDT,0.2699449049999999,0.2660325934918349,2025-06-16 16:15:00,2025-06-16 22:30:00,-4.057263043560907,Stop Loss,0 days 06:15:00,71.73344123745156,46.99490782651595,3.2606560687804738,0.000333568066417,2025-06-16,325.9874457680295,True
BTCUSDTUSDT,108628.8873,107054.5288363611,2025-06-16 19:15:00,2025-06-16 23:30:00,-4.054366446828161,Stop Loss,0 days 04:15:00,77.45084115183079,34.02710373161446,3.451386463034914,0.0015215331011736,2025-06-16,321.9330793212013,True
ALTUSDTUSDT,0.0379789799999999,0.0392465890459936,2025-06-18 03:00:00,2025-06-18 03:00:00,8.503054953096768,Smart Trailing (Max 74%),0 days 00:00:00,67.00420766979369,28.046153439705257,4.085561810406672,0.0258166491043203,2025-06-18,330.43613427429807,False
ALTUSDTUSDT,0.0390995399999999,0.03915815021046,2025-06-18 03:15:00,2025-06-18 03:15:00,0.2702556990959037,Smart Break-even,0 days 00:00:00,72.77045727614893,31.397910023840527,2.7877927003090877,0.0079324462640738,2025-06-18,330.706389973394,False
AEROUSDTUSDT,0.81750855,0.8187339953164501,2025-06-18 05:45:00,2025-06-18 05:45:00,0.2704481599064161,Smart Break-even,0 days 00:00:00,79.1522851130511,46.576803140891386,10.293770729341842,0.0174987763093489,2025-06-18,330.9768381333004,False
AEROUSDTUSDT,0.8129062499999999,0.80112479971875,2025-06-18 06:00:00,2025-06-18 06:15:00,-4.0628636630719255,Stop Loss,0 days 00:15:00,75.55301308053325,48.88187751300898,3.1011760646412663,0.0152615384615384,2025-06-18,326.9139744702285,True
AEROUSDTUSDT,0.81170565,0.81292239676935,2025-06-18 12:30:00,2025-06-18 12:30:00,0.2646536028686005,Smart Break-even,0 days 00:00:00,66.26093579363476,27.711984580274596,2.961480279811233,0.0082573330046833,2025-06-18,327.1786280730971,False
AEROUSDTUSDT,0.81250605,0.80073039981735,2025-06-18 12:45:00,2025-06-18 13:15:00,-3.975813726253687,Stop Loss,0 days 00:30:00,66.5338767114431,29.497363251718195,6.081163276379842,0.0221674876847289,2025-06-18,323.2028143468434,True
AEROUSDTUSDT,0.842421,0.843683789079,2025-06-18 14:15:00,2025-06-18 14:45:00,0.2587983030609247,Smart Break-even,0 days 00:30:00,72.17618998063766,31.533497647409316,3.358828062989049,0.0045125282033013,2025-06-18,323.46161264990434,False
FUNUSDTUSDT,0.0040180079999999,0.0039597750100559,2025-06-18 16:00:00,2025-06-18 16:00:00,-3.8878512685566906,Stop Loss,0 days 00:00:00,81.86187285124689,41.30060350834117,7.39291081950625,0.0326195219123506,2025-06-18,319.57376138134765,True
FUNUSDTUSDT,0.0040910444999999,0.0042411786843658,2025-06-18 16:15:00,2025-06-18 16:15:00,9.178740067583362,Smart Trailing (Max 81%),0 days 00:00:00,83.55033307069975,42.61679503038585,6.630694935903314,0.0080684596577017,2025-06-18,328.752501448931,False
FUNUSDTUSDT,0.004210104,0.004149086962728,2025-06-18 16:30:00,2025-06-18 16:30:00,-3.9956298819041423,Stop Loss,0 days 00:00:00,85.89457056983156,44.49052629048746,4.701652841956459,0.0114068441064639,2025-06-18,324.7568715670269,True
FUNUSDTUSDT,0.0041850915,0.0041244369688904,2025-06-18 16:45:00,2025-06-18 16:45:00,-3.907237966161092,Stop Loss,0 days 00:00:00,83.21977945330677,46.25116235788641,3.1659970016926837,0.0229500358594309,2025-06-18,320.8496336008658,True
FUNUSDTUSDT,0.004364181,0.004300930924767,2025-06-18 17:15:00,2025-06-18 17:15:00,-3.82080146946326,Stop Loss,0 days 00:00:00,86.60336982150498,48.830806839041536,3.3812189756305195,0.0059578368469294,2025-06-18,317.0288321314025,True
TAOUSDTUSDT,363.44163,358.17427045641,2025-06-18 21:00:00,2025-06-18 21:00:00,-3.7362771337410567,Stop Loss,0 days 00:00:00,67.89604195748369,26.549509311763018,4.807398709151416,0.0041844459738471,2025-06-18,313.29255499766145,True
MOODENGUSDTUSDT,0.1554777,0.1532243616939,2025-06-19 00:45:00,2025-06-19 00:45:00,-3.6536226578862903,Stop Loss,0 days 00:00:00,66.95831465120946,25.67883507654667,2.958192077479913,0.0118404118404117,2025-06-19,309.6389323397752,True
AEROUSDTUSDT,0.9276636,0.9290541677364,2025-06-19 03:30:00,2025-06-19 03:30:00,0.2379957783769105,Smart Break-even,0 days 00:00:00,69.08113236503847,43.44466327403787,4.258754657150695,0.0135878356518925,2025-06-19,309.8769281181521,False
AEROUSDTUSDT,0.9266631,0.9132329716917,2025-06-19 03:45:00,2025-06-19 03:45:00,-3.5753410201298172,Stop Loss,0 days 00:00:00,68.78027060630538,45.38918634998571,2.5079706697166513,0.0091743119266055,2025-06-19,306.3015870980223,True
AEROUSDTUSDT,0.9536766,0.9398549650362,2025-06-19 05:00:00,2025-06-19 06:15:00,-3.4962467968046496,Stop Loss,0 days 01:15:00,72.15162880893298,48.37454553178184,2.5021191635804123,0.0101762484263532,2025-06-19,302.8053403012176,True
UNIUSDTUSDT,7.8929445,7.9047760238055,2025-06-19 09:45:00,2025-06-19 09:45:00,0.2277443665418379,Smart Break-even,0 days 00:00:00,70.09768490318378,32.49715292662583,2.646864383932058,0.0045638945233266,2025-06-19,303.03308466775945,False
FETUSDTUSDT,0.7025511,0.6923690269077,2025-06-19 10:00:00,2025-06-19 10:30:00,-3.4213370562861387,Stop Loss,0 days 00:30:00,74.13893906753718,32.65390217128031,3.0790891688816826,0.0008544574195384,2025-06-19,299.61174761147333,True
BCHUSDTUSDT,480.890325,481.61117959717495,2025-06-19 13:45:00,2025-06-19 13:45:00,0.2227056611127006,Smart Break-even,0 days 00:00:00,80.69061138515309,41.148576939712065,3.239666604773475,0.002621395581076,2025-06-19,299.834453272586,False
BCHUSDTUSDT,479.289525,487.95826093480514,2025-06-19 14:00:00,2025-06-19 14:15:00,3.92428306175447,Smart Trailing (Max 98%),0 days 00:15:00,75.3650439902331,43.89483364359556,3.2618571039223925,0.022879091516366,2025-06-19,303.7587363343405,False
FUNUSDTUSDT,0.0047053515,0.0047784372042764,2025-06-19 14:15:00,2025-06-19 14:15:00,3.351941867305825,Smart Trailing (Max 40%),0 days 00:00:00,74.93992500925121,29.104437062860267,3.6948759556894784,0.0065929391748193,2025-06-19,307.11067820164635,False
SEIUSDTUSDT,0.1896947999999999,0.1869455532635999,2025-06-19 14:30:00,2025-06-19 15:00:00,-3.496637681278985,Stop Loss,0 days 00:30:00,69.57428812201894,33.926949341652936,3.997203687518054,0.0036919831223629,2025-06-19,303.6140405203673,True
FUNUSDTUSDT,0.004978488,0.005220298545,2025-06-19 15:15:00,2025-06-19 15:15:00,10.962789818767858,Smart Trailing (Max 103%),0 days 00:00:00,81.33119141559342,37.5356108021004,3.2428902711180085,0.017885852090032,2025-06-19,314.5768303391352,False
MOODENGUSDTUSDT,0.1528563899999999,0.15064104233973,2025-06-19 18:15:00,2025-06-19 18:15:00,-3.651537227749455,Stop Loss,0 days 00:00:00,67.21338113610983,33.60906438098275,2.571178248514242,0.0022910257249461,2025-06-19,310.9252931113857,True
IPUSDTUSDT,2.862220395,2.9095618026736583,2025-06-19 21:00:00,2025-06-19 21:00:00,3.820012806093384,Smart Trailing (Max 42%),0 days 00:00:00,80.05431032091607,30.254129799774624,4.9144448677733745,0.0197492371201768,2025-06-19,314.74530591747913,False
IPUSDTUSDT,2.89174515,2.9891095830753622,2025-06-19 21:15:00,2025-06-19 21:15:00,8.074859726950343,Smart Trailing (Max 75%),0 days 00:00:00,81.33725262134088,33.08512679360627,2.937051116716876,0.0111859996816852,2025-06-19,322.8201656444295,False
IPUSDTUSDT,2.93968911,3.011709838962144,2025-06-19 21:30:00,2025-06-19 21:30:00,6.114945171494978,Smart Trailing (Max 57%),0 days 00:00:00,83.38177587419993,36.321846275381155,4.226613051260743,0.0213427297177679,2025-06-19,328.9351108159244,False
IPUSDTUSDT,2.995667085,2.9522508819370947,2025-06-19 22:00:00,2025-06-19 22:00:00,-3.9484330232465936,Stop Loss,0 days 00:00:00,82.62690669493121,44.068367193821885,3.1166249743443455,0.032174447502739,2025-06-19,324.9866777926778,True
SEIUSDTUSDT,0.2030014499999999,0.20005934998515,2025-06-20 04:30:00,2025-06-20 04:45:00,-3.858328663665006,Stop Loss,0 days 00:15:00,73.41819035401141,32.448001301491296,2.91137815992279,0.0014778325123152,2025-06-20,321.12834912901286,True
SEIUSDTUSDT,0.2025012,0.1995663501084,2025-06-20 05:00:00,2025-06-20 05:15:00,-3.772974145797327,Stop Loss,0 days 00:15:00,68.91730528868153,31.461869391828408,2.712293187887784,0.0059288537549407,2025-06-20,317.35537498321554,True
NEIROUSDTUSDT,0.00040490235,0.0004055092986226,2025-06-20 08:00:00,2025-06-20 08:15:00,0.2455948325690643,Smart Break-even,0 days 00:15:00,80.69294238398798,28.296804439313853,3.0211885420863496,0.00271806276254,2025-06-20,317.6009698157846,False
PNUTUSDTUSDT,0.242371125,0.238858440285375,2025-06-20 08:15:00,2025-06-20 08:30:00,-3.6842416422715263,Stop Loss,0 days 00:15:00,86.87729873813666,33.62496942245919,3.363304464195148,0.0023935292175635,2025-06-20,313.9167281735131,True
FUNUSDTUSDT,0.0051195584999999,0.0050453607386594,2025-06-20 09:45:00,2025-06-20 09:45:00,-3.6054201991826753,Stop Loss,0 days 00:00:00,73.94822914512821,30.024497146609004,4.252022193953131,0.0076231430805316,2025-06-20,310.31130797433036,True
PNUTUSDTUSDT,0.239329605,0.2428756392543238,2025-06-20 08:45:00,2025-06-20 10:00:00,3.4450889937184113,Smart Trailing (Max 39%),0 days 01:15:00,75.08321930849145,37.55653837551656,2.6445955313771896,0.0193553781196438,2025-06-20,313.7563969680488,False
FUNUSDTUSDT,0.0050155065,0.0049428167642955,2025-06-20 10:00:00,2025-06-20 10:00:00,-3.52566055980572,Stop Loss,0 days 00:00:00,66.65262446218617,31.360468411713388,3.815205806137637,0.0293237582286055,2025-06-20,310.2307364082431,True
FUNUSDTUSDT,0.0051295634999999,0.0050552207361944,2025-06-20 10:15:00,2025-06-20 10:15:00,-3.5214185956146533,Stop Loss,0 days 00:00:00,70.13438480836666,33.489317976652366,2.539598704417762,0.0103354134165366,2025-06-20,306.70931781262846,True
SEIUSDTUSDT,0.2137068,0.2106095473476,2025-06-20 10:45:00,2025-06-20 11:00:00,-3.4435172521470556,Stop Loss,0 days 00:15:00,79.4942960441721,26.498332253536507,3.0873284463874575,0.0028103044496487,2025-06-20,303.26580056048135,True
GPSUSDTUSDT,0.02937468,0.02941871264532,2025-06-20 12:15:00,2025-06-20 12:15:00,0.2243095813438845,Smart Break-even,0 days 00:00:00,77.95423201139987,54.83360331415444,6.6511373519321175,0.0674386920980926,2025-06-20,303.49011014182526,False
KAITOUSDTUSDT,1.50285105,1.48107022973235,2025-06-20 13:15:00,2025-06-20 13:45:00,-3.369737282133199,Stop Loss,0 days 00:30:00,81.5765457079872,39.29179000773414,3.016525372183365,0.0102516309412861,2025-06-20,300.12037285969205,True
KAITOUSDTUSDT,1.4903448,1.4687452328136,2025-06-20 14:00:00,2025-06-20 14:15:00,-3.295191455136683,Stop Loss,0 days 00:15:00,69.37368732000164,44.76181473157269,2.5594085867674883,0.0058404940923737,2025-06-20,296.8251814045554,True
FUNUSDTUSDT,0.0057728849999999,0.005689218577695,2025-06-21 03:00:00,2025-06-21 03:00:00,-3.219994253103451,Stop Loss,0 days 00:00:00,74.22401125963415,29.951267557076655,3.025961260934253,0.0053735482752643,2025-06-21,293.6051871514519,True
PNUTUSDTUSDT,0.2331165,0.2334659416335,2025-06-21 02:45:00,2025-06-21 03:30:00,0.2146476877061839,Smart Break-even,0 days 00:45:00,68.46262990509808,25.69578187233308,4.068818572005568,0.0038197424892702,2025-06-21,293.81983483915815,False
FUNUSDTUSDT,0.0057078525,0.0058649177340368,2025-06-21 03:15:00,2025-06-21 03:45:00,5.673922220387214,Smart Trailing (Max 63%),0 days 00:30:00,69.33204479499697,30.80114965219772,2.9756833830798035,0.0245355765860496,2025-06-21,299.4937570595453,False
APTUSDTUSDT,4.49034405,4.567345305324927,2025-06-21 05:00:00,2025-06-21 05:15:00,3.6259680117024136,Smart Trailing (Max 43%),0 days 00:15:00,84.25559417712702,36.38935304436036,2.856201285954836,0.003007954368218,2025-06-21,303.11972507124773,False
APTUSDTUSDT,4.566282,4.500102874974001,2025-06-21 05:30:00,2025-06-21 05:30:00,-3.340866843170591,Stop Loss,0 days 00:00:00,89.0223252379754,41.06107560344445,4.240115638862001,0.005170902716915,2025-06-21,299.7788582280772,True
APTUSDTUSDT,4.48594185,4.5557483958138185,2025-06-21 05:45:00,2025-06-21 06:45:00,3.2817066608216137,Smart Trailing (Max 40%),0 days 01:00:00,66.05104122801805,42.927983185532625,4.193292248397483,0.0230836139795259,2025-06-21,303.06056488889874,False
FUNUSDTUSDT,0.0063281625,0.006640028325,2025-06-21 07:15:00,2025-06-21 07:15:00,10.850356914469684,Smart Trailing (Max 105%),0 days 00:00:00,76.33166214299595,41.27496130925862,3.124782079270336,0.0129644268774704,2025-06-21,313.91092180336847,False
FUNUSDTUSDT,0.006455226,0.006612994996418,2025-06-21 07:30:00,2025-06-21 07:30:00,5.692025283409909,Smart Trailing (Max 57%),0 days 00:00:00,78.53794554105899,43.01776110555854,4.1961788001389735,0.032238065716057,2025-06-21,319.6029470867784,False
FUNUSDTUSDT,0.0067903934999999,0.0066919803270044,2025-06-21 08:30:00,2025-06-21 08:30:00,-3.684099883373931,Stop Loss,0 days 00:00:00,78.41385272408897,45.377276406184976,2.6313256379652388,0.0078067462070997,2025-06-21,315.9188472034044,True
SEIUSDTUSDT,0.22601295,0.2227373443156499,2025-06-21 09:15:00,2025-06-21 09:45:00,-3.6025996803758997,Stop Loss,0 days 00:30:00,66.52621852815925,34.8127097786937,2.9624733329829023,0.0119574844995571,2025-06-21,312.31624752302855,True
LAYERUSDTUSDT,0.70545255,0.70651002337245,2025-06-21 11:30:00,2025-06-21 11:30:00,0.2346721584016491,Smart Break-even,0 days 00:00:00,78.58884510289256,43.51832780209413,6.651082174242697,0.010636789107928,2025-06-21,312.5509196814302,False
LAYERUSDTUSDT,0.7037517,0.7130004236213846,2025-06-21 12:00:00,2025-06-21 12:00:00,2.9703795324891766,Smart Trailing (Max 36%),0 days 00:00:00,76.10288017501327,45.36245068845058,2.662335561361325,0.0086721637759454,2025-06-21,315.52129921391935,False
LAYERUSDTUSDT,0.70985475,0.69956682510825,2025-06-21 12:15:00,2025-06-21 12:15:00,-3.583969797011887,Stop Loss,0 days 00:00:00,78.08341153754442,45.59675317622982,2.5539942139931857,0.0097265294615167,2025-06-21,311.93732941690746,True
FUNUSDTUSDT,0.0077508735,0.0076385400903645,2025-06-21 13:00:00,2025-06-21 13:00:00,-3.5046846866071735,Stop Loss,0 days 00:00:00,78.1616033201168,50.44378025132744,2.643284915710083,0.0054221533694809,2025-06-21,308.4326447303003,True
FUNUSDTUSDT,0.0079089525,0.0081584719074437,2025-06-21 13:15:00,2025-06-21 13:15:00,7.097111930800122,Smart Trailing (Max 71%),0 days 00:00:00,80.24844854668326,53.608184261689146,2.645517611102606,0.0244087517389653,2025-06-21,315.5297566611004,False
LAYERUSDTUSDT,0.73926945,0.7285552178611501,2025-06-21 13:30:00,2025-06-21 13:30:00,-3.576643318223993,Stop Loss,0 days 00:00:00,81.01453263080892,49.26096345263049,3.0576610627933127,0.0048734262894272,2025-06-21,311.9531133428764,True
LAYERUSDTUSDT,0.7227612,0.7337785904820352,2025-06-21 13:45:00,2025-06-21 13:45:00,3.439195566295095,Smart Trailing (Max 40%),0 days 00:00:00,68.11444236184228,51.751967869275994,5.689350601348151,0.0384934921074495,2025-06-21,315.3923089091715,False
HYPEUSDTUSDT,34.4362095,33.9371255157165,2025-06-22 00:00:00,2025-06-22 00:00:00,-3.5686503578322752,Stop Loss,0 days 00:00:00,67.0731376524253,31.887640776999003,2.51126985094941,0.0043287527962581,2025-06-22,311.82365855133924,True
BANANAS31USDTUSDT,0.006567282,0.006759848385,2025-06-22 03:15:00,2025-06-22 03:15:00,6.70832990276791,Smart Trailing (Max 154%),0 days 00:00:00,71.59027253865145,40.40020082891226,3.663184353867548,0.0147775746496038,2025-06-22,318.53198845410714,False
BANANAS31USDTUSDT,0.0067973969999999,0.0068334345591262,2025-06-22 04:00:00,2025-06-22 04:00:00,1.1627313935096322,Smart Trailing (Max 37%),0 days 00:00:00,76.25006974035912,44.79787092178376,2.9849632029839546,0.0242861348248454,2025-06-22,319.6947198476168,False
BANANAS31USDTUSDT,0.006965481,0.0070534379963483,2025-06-22 09:15:00,2025-06-22 09:15:00,2.9548345689701954,Smart Trailing (Max 72%),0 days 00:00:00,67.8180157250779,32.31142498681517,4.368606735726148,0.0198218902614191,2025-06-22,322.64955441658697,False
BANANAS31USDTUSDT,0.0072986475,0.0073478442349454,2025-06-22 11:30:00,2025-06-22 11:30:00,1.5456949306799257,Smart Trailing (Max 44%),0 days 00:00:00,77.03761176748782,40.89505500567962,2.774814162007891,0.0352296093214529,2025-06-22,324.1952493472669,False
BANANAS31USDTUSDT,0.0077188574999999,0.0077304280673925,2025-06-22 22:15:00,2025-06-22 22:15:00,0.2494145107133782,Smart Break-even,0 days 00:00:00,70.08467874223899,40.6125882961574,3.3296118049005954,0.0368066355624676,2025-06-22,324.4446638579803,False
FUNUSDTUSDT,0.009250623,0.009116553720861,2025-06-23 01:30:00,2025-06-23 01:30:00,-3.746881298696467,Stop Loss,0 days 00:00:00,79.97860877525925,44.65760781519342,2.9709984119302257,0.0134126554894538,2025-06-23,320.69778255928384,True
FUNUSDTUSDT,0.0095777865,0.0094389756402555,2025-06-23 02:00:00,2025-06-23 02:00:00,-3.6639922359348014,Stop Loss,0 days 00:00:00,83.37289890756931,46.924108395607334,2.5279959701420016,0.0264340194337059,2025-06-23,317.033790323349,True
IPUSDTUSDT,3.08986416,3.0944958663758397,2025-06-23 02:45:00,2025-06-23 02:45:00,0.2385008550140945,Smart Break-even,0 days 00:00:00,80.39951271711564,26.459461974789367,3.525369063871409,0.0137069694094636,2025-06-23,317.27229117836316,False
IPUSDTUSDT,3.0699342,3.0254416436394,2025-06-23 03:00:00,2025-06-23 03:15:00,-3.582928638833347,Stop Loss,0 days 00:15:00,76.70366699740913,28.798165305475997,3.039184236875869,0.0181191890685238,2025-06-23,313.6893625395298,True
FUNUSDTUSDT,0.0105822884999999,0.0104289193927695,2025-06-23 03:45:00,2025-06-23 03:45:00,-3.50366656108398,Stop Loss,0 days 00:00:00,80.84145261395832,55.73513913499607,2.9386974145748814,0.0297872340425532,2025-06-23,310.1856959784458,True
FUNUSDTUSDT,0.0115007475,0.0113340671664825,2025-06-23 04:00:00,2025-06-23 04:00:00,-3.426157930752204,Stop Loss,0 days 00:00:00,85.75150931668101,55.429511640500394,2.672916408897344,0.0315652173913043,2025-06-23,306.7595380476936,True
SUSDTUSDT,0.2740369499999999,0.2796026266302697,2025-06-23 02:15:00,2025-06-23 04:15:00,4.733923707109592,Smart Trailing (Max 49%),0 days 02:00:00,73.81128080755032,52.06222908027307,5.072312747044336,0.0204454180357796,2025-06-23,311.4934617548032,False
BANANAS31USDTUSDT,0.008060028,0.0081929202726856,2025-06-23 04:15:00,2025-06-23 04:15:00,3.5725523072732903,Smart Trailing (Max 91%),0 days 00:00:00,68.62281173017183,54.43735909571115,6.0354082729227985,0.0400893632865831,2025-06-23,315.0660140620765,False
TRBUSDTUSDT,36.2050935,36.259364935156505,2025-06-23 04:30:00,2025-06-23 05:00:00,0.2348651011443009,Smart Break-even,0 days 00:30:00,77.9681718744794,33.1077037661544,2.8518991899347617,0.0037572174489597,2025-06-23,315.30087916322077,False
RESOLVUSDTUSDT,0.2086342649999999,0.205610528597355,2025-06-23 09:00:00,2025-06-23 09:00:00,-3.5283097710590803,Stop Loss,0 days 00:00:00,78.33770973004965,37.07163916251596,7.0806166514434725,0.0047472906876378,2025-06-23,311.7725693921617,True
RESOLVUSDTUSDT,0.20992491,0.21023958744009,2025-06-23 09:15:00,2025-06-23 09:15:00,0.2298329381403305,Smart Break-even,0 days 00:00:00,79.17179794931964,39.10621318510789,5.986324655412487,0.0244506934845812,2025-06-23,312.00240233030206,False
AIXBTUSDTUSDT,0.128494215,0.126631948342005,2025-06-23 09:45:00,2025-06-23 10:15:00,-3.4502480658717034,Stop Loss,0 days 00:30:00,77.06367051708519,48.3854201479575,2.7011055461065494,0.0007009345794393,2025-06-23,308.5521542644303,True
IPUSDTUSDT,3.1068626549999996,3.061834894541085,2025-06-23 13:00:00,2025-06-23 13:00:00,-3.3715124280775357,Stop Loss,0 days 00:00:00,65.67801661644049,26.774396248403153,4.463757310273302,0.0206574312009326,2025-06-23,305.1806418363528,True
MOODENGUSDTUSDT,0.130615275,0.128722267819425,2025-06-23 12:45:00,2025-06-23 13:30:00,-3.37392116739886,Stop Loss,0 days 00:45:00,65.60913173084597,31.699104056012875,4.03256064570937,0.0056683263117578,2025-06-23,301.8067206689539,True
MOODENGUSDTUSDT,0.135197565,0.1389549554038749,2025-06-23 13:45:00,2025-06-23 14:00:00,5.8697852185308745,Smart Trailing (Max 64%),0 days 00:15:00,74.34037846725188,35.257837067562754,7.895994556650304,0.0096965210954848,2025-06-23,307.67650588748484,False
BANANAS31USDTUSDT,0.008306151,0.0087358808745,2025-06-23 14:00:00,2025-06-23 14:00:00,11.011818772768931,Smart Trailing (Max 267%),0 days 00:00:00,69.8965019928468,25.80314832997895,5.423905145413726,0.027098639046128,2025-06-23,318.6883246602537,False
BANANAS31USDTUSDT,0.008520258,0.0086286724624399,2025-06-23 14:15:00,2025-06-23 14:15:00,2.920013648413087,Smart Trailing (Max 73%),0 days 00:00:00,77.13577279023002,26.840877452435365,5.847833047517379,0.0271190420286452,2025-06-23,321.6083383086668,False
GALAUSDTUSDT,0.013116555,0.013136216715945,2025-06-23 15:00:00,2025-06-23 15:00:00,0.2423961825419793,Smart Break-even,0 days 00:00:00,67.83257551688685,31.704163211505808,4.706790345494114,0.0015255530129671,2025-06-23,321.8507344912088,False
GALAUSDTUSDT,0.013136565,0.0129461767634549,2025-06-23 15:15:00,2025-06-23 15:15:00,-3.641447005807,Stop Loss,0 days 00:00:00,68.6762029055199,32.54862056829347,2.588243092009294,0.0091393754760091,2025-06-23,318.20928748540183,True
SEIUSDTUSDT,0.2117058,0.2138806258817262,2025-06-23 17:45:00,2025-06-23 18:00:00,2.3209926509089804,Smart Trailing (Max 30%),0 days 00:15:00,66.25244963558991,28.558457151276617,2.8313467795169807,0.0127659574468085,2025-06-23,320.5302801363108,False
WIFUSDTUSDT,0.78649305,0.7750944062263501,2025-06-23 20:30:00,2025-06-23 20:30:00,-3.608036473697064,Stop Loss,0 days 00:00:00,77.79305778646614,33.92950570325349,2.6621602802566664,0.0049612008650299,2025-06-23,316.9222436626137,True
VIRTUALUSDTUSDT,1.7116554,1.6868483782878,2025-06-23 22:15:00,2025-06-23 22:15:00,-3.528218956708031,Stop Loss,0 days 00:00:00,82.24437813174765,41.7157613269009,3.316642892048893,0.0115157537850001,2025-06-23,313.3940247059057,True
WIFUSDTUSDT,0.83591775,0.82380279404925,2025-06-23 22:30:00,2025-06-23 22:30:00,-3.4501671746456175,Stop Loss,0 days 00:00:00,80.70631483869496,42.1329558349334,2.579766333979286,0.0052669379937753,2025-06-23,309.94385753126005,True
BANANAS31USDTUSDT,0.010571283,0.011239121628,2025-06-23 22:45:00,2025-06-23 22:45:00,14.103280576039053,Smart Trailing (Max 324%),0 days 00:00:00,81.9975360852179,47.85927691157714,4.340936139723399,0.0763842877425461,2025-06-23,324.04713810729913,False
PNUTUSDTUSDT,0.2255527199999999,0.22228378442904,2025-06-24 00:15:00,2025-06-24 00:30:00,-3.6733595060319097,Stop Loss,0 days 00:15:00,75.53334438371448,47.69995958360533,2.6653728448587284,0.0023059866962305,2025-06-24,320.3737786012672,True
