symbol,entry_price,exit_price,entry_time,exit_time,pnl,balance_after,reason,duration,rsi,adx,volume_ratio,upper_wick_ratio
SYRUPUSDTUSDT,0.359749785,0.3664824224204285,2025-05-17 11:45:00,2025-05-17 12:00:00,6.607923375258647,345.1934972155153,Smart Trailing (Max 46%),0 days 00:15:00,70.96123868860253,36.57119046356956,3.206564320801986,0.009791921664626592
SYRUPUSDTUSDT,0.3619809,0.3736124677345718,2025-05-17 12:15:00,2025-05-17 12:30:00,11.693564634484737,356.70222917854176,Smart Trailing (Max 72%),0 days 00:15:00,72.87555802592587,41.19333736789561,2.718910267581325,0.017357656163626334
SYRUPUSDTUSDT,0.37226604,0.36687078828228004,2025-05-17 12:45:00,2025-05-17 13:00:00,-5.727269656467962,350.7839645396479,Stop Loss,0 days 00:15:00,78.07395594065731,46.440259646458074,2.572389444776261,0.007901951298177709
PORTALUSDTUSDT,0.09174585,0.09188337702915,2025-05-18 05:00:00,2025-05-18 05:00:00,0.37518242999323514,350.97132090167173,Smart Break-even,0 days 00:00:00,66.56498021947807,32.89176115860724,2.695179509382278,0.03271537622682664
MOODENGUSDTUSDT,0.231605745,0.23792075359517978,2025-05-18 05:15:00,2025-05-18 05:15:00,10.06005405979912,360.8434485741815,Smart Trailing (Max 63%),0 days 00:00:00,82.75635235473392,50.24121323017731,5.073245156728133,0.019096997191618094
MOODENGUSDTUSDT,0.23304646499999998,0.23928987424126721,2025-05-18 05:30:00,2025-05-18 05:45:00,10.159164564167815,370.80940075423376,Smart Trailing (Max 62%),0 days 00:15:00,83.12101164351482,51.20156719648588,2.704495310054791,0.025722506119294008
PNUTUSDTUSDT,0.340680255,0.33574277606428504,2025-05-18 06:00:00,2025-05-18 06:00:00,-5.953776723413157,364.65707541186885,Stop Loss,0 days 00:00:00,81.00241538224975,29.759996887720966,4.100932866174469,0.009927744815837379
NEIROUSDTUSDT,0.0005304651,0.0005312602671849,2025-05-18 06:15:00,2025-05-18 06:15:00,0.3900204727055327,364.85184150707823,Smart Break-even,0 days 00:00:00,80.49933498628606,25.304934554356013,3.7231214953000356,0.011695906432748412
NEIROUSDTUSDT,0.0005634816,0.0005553150611712,2025-05-18 08:15:00,2025-05-18 08:15:00,-5.858121172335148,358.79836167041077,Stop Loss,0 days 00:00:00,80.01135138706165,38.31994661688104,3.0641235296908085,0.0172230113636363
JELLYJELLYUSDTUSDT,0.0374187,0.036876390780900006,2025-05-18 08:45:00,2025-05-18 08:45:00,-5.757840836738524,352.6563890035205,Stop Loss,0 days 00:00:00,77.3933326013523,50.51811170712506,3.6736764812866394,0.015783841626538262
VIRTUALUSDTUSDT,1.8187089,1.8214351446411001,2025-05-18 09:00:00,2025-05-18 09:15:00,0.37718508926889394,352.6560178980175,Smart Break-even,0 days 00:15:00,75.28157690785869,39.24738499822679,2.6987747278061947,0.006215963474338448
PEOPLEUSDTUSDT,0.02689344,0.02650367337408,2025-05-18 09:15:00,2025-05-18 09:15:00,-5.659277117342202,346.99674078067534,Stop Loss,0 days 00:00:00,83.09865930831772,46.36122238443675,2.5043173177042877,0.024916325771662345
EIGENUSDTUSDT,1.35277605,1.33317026670735,2025-05-18 08:30:00,2025-05-18 09:30:00,-5.7609255044963845,341.0500170641525,Stop Loss,0 days 01:00:00,80.47213091804274,53.79598763396368,2.577196312777826,0.004955254788846925
PEOPLEUSDTUSDT,0.02577288,0.025399353650160002,2025-05-18 09:30:00,2025-05-18 09:30:00,-5.571436738545637,335.47858032560686,Stop Loss,0 days 00:00:00,65.1414489708052,42.86057842759194,3.7005136008059214,0.04466019417475735
GRIFFAINUSDTUSDT,0.11391693,0.11226593193351,2025-05-18 11:30:00,2025-05-18 11:30:00,-5.386499259953001,329.9124502130486,Stop Loss,0 days 00:00:00,72.45216173483865,55.060079149698595,2.842721144044099,0.029158615844019
KAITOUSDTUSDT,1.8225108,1.8252427436892,2025-05-18 12:45:00,2025-05-18 12:45:00,0.35285921612291626,330.08865894180104,Smart Break-even,0 days 00:00:00,71.63970879909037,33.28033852735094,3.4384926025472216,0.00104298183015865
KAITOUSDTUSDT,1.8156073499999998,1.7892937526764499,2025-05-18 13:00:00,2025-05-18 13:00:00,-5.299957795765064,324.61195630830747,Stop Loss,0 days 00:00:00,68.88124343447191,35.0992161332933,2.756630746360883,0.013666923839964694
SOLUSDTUSDT,172.28609999999998,172.54435686389996,2025-05-18 13:45:00,2025-05-18 14:00:00,0.3471900510972026,324.6116147143734,Smart Break-even,0 days 00:15:00,65.95731778181072,33.44869925904474,3.6498096793101733,0.0011615076369126467
SUIUSDTUSDT,3.9011495999999997,3.9313809003683557,2025-05-18 14:15:00,2025-05-18 14:15:00,2.519956446141739,326.9577589872905,Smart Trailing (Max 49%),0 days 00:00:00,66.46800943939238,26.201710966994227,3.8748826588510212,0.008668444809191586
FARTCOINUSDTUSDT,1.3030511999999999,1.3115825760064888,2025-05-18 14:30:00,2025-05-18 14:30:00,2.1172697782634584,328.8999603574434,Smart Trailing (Max 43%),0 days 00:00:00,68.08268914584544,28.03648035979719,2.764385416300058,0.005144348894348839
1000BONKUSDTUSDT,0.020341165499999998,0.02057725025499493,2025-05-18 14:00:00,2025-05-18 14:45:00,3.858653594732148,332.5825055990178,Smart Trailing (Max 33%),0 days 00:45:00,68.05217778396964,37.070573139691064,2.6444246488886276,0.0019183472700443108
WIFUSDTUSDT,1.07503725,1.0766487308377501,2025-05-18 14:45:00,2025-05-18 14:45:00,0.3517763034394541,332.93428190245726,Smart Break-even,0 days 00:00:00,67.78668521672311,31.67359657981256,2.874335495771317,0.003443782576321702
EIGENUSDTUSDT,1.42921425,1.4583605480376471,2025-05-18 15:00:00,2025-05-18 15:15:00,7.0925830372261425,339.67042335942625,Smart Trailing (Max 50%),0 days 00:15:00,75.49163894413108,35.71662765075049,3.5172900859636096,0.009521142537104493
NEARUSDTUSDT,2.8814399999999996,2.898927443062566,2025-05-18 15:15:00,2025-05-18 15:15:00,1.984399938529601,341.65482329795583,Smart Trailing (Max 41%),0 days 00:00:00,73.08571358782827,34.863848460381924,2.565950736705425,0.008333333333333342
VIRTUALUSDTUSDT,2.0140065,2.057726446789307,2025-05-18 15:45:00,2025-05-18 15:45:00,7.7593812270520495,349.23126662433435,Smart Trailing (Max 52%),0 days 00:00:00,79.09453470580968,53.00832849370065,2.63759570656179,0.0072510553762104414
MOODENGUSDTUSDT,0.277668765,0.273644511588855,2025-05-18 16:00:00,2025-05-18 16:00:00,-5.607314652991093,343.4369572901351,Stop Loss,0 days 00:00:00,66.85523604137163,43.68499872758765,2.6120942869256347,0.05577976362063993
ORDIUSDTUSDT,10.755374999999999,10.771497307125,2025-05-18 16:30:00,2025-05-18 16:45:00,0.3671277256226456,343.25270394169473,Smart Break-even,0 days 00:15:00,77.69392166312602,45.862466986693676,3.5292058238198956,0.011069767441860444
PEOPLEUSDTUSDT,0.027213599999999998,0.02773991079760267,2025-05-18 16:45:00,2025-05-18 16:45:00,6.921540795143582,350.1742447368383,Smart Trailing (Max 48%),0 days 00:00:00,73.00542587639038,32.322900427509374,2.8418981770339604,0.012132352941176486
LTCUSDTUSDT,102.081015,100.601554849605,2025-05-18 16:15:00,2025-05-18 17:15:00,-5.514280269364271,344.4724648718771,Stop Loss,0 days 01:00:00,87.27256467067906,45.01181205882447,4.176952859227587,0.004214859831405674
PEOPLEUSDTUSDT,0.02837418,0.02796295300926,2025-05-18 17:15:00,2025-05-18 17:15:00,-5.622455264651694,338.8500096072254,Stop Loss,0 days 00:00:00,79.82714528924953,37.78403572642533,2.75972141056071,0.01339915373765874
PEOPLEUSDTUSDT,0.028814399999999997,0.0283967929008,2025-05-18 17:30:00,2025-05-18 17:30:00,-5.440631482978369,333.2279420514224,Stop Loss,0 days 00:00:00,81.64185978591739,39.6999569242301,2.917060878035805,0.008333333333333356
PEOPLEUSDTUSDT,0.02867433,0.028258752935310005,2025-05-18 17:45:00,2025-05-18 17:45:00,-5.350362641673085,327.69915365367126,Stop Loss,0 days 00:00:00,79.21675537851297,41.21708241063862,2.896483449943789,0.02755493547261943
SUIUSDTUSDT,3.9433706999999996,3.9492818126793,2025-05-19 00:00:00,2025-05-19 00:00:00,0.35049197569755247,327.8741802440327,Smart Break-even,0 days 00:00:00,69.00697261224283,27.792652375799424,2.8827046479493377,0.006368457108060823
1000PEPEUSDTUSDT,0.013884038549999998,0.01368281717929485,2025-05-19 00:15:00,2025-05-19 00:15:00,-5.264401761591022,322.4342193797194,Stop Loss,0 days 00:00:00,66.83805575424716,29.567329707502658,2.7105609499004837,0.022469319074419656
KAITOUSDTUSDT,1.9268629499999999,1.89893692526565,2025-05-19 08:30:00,2025-05-19 08:30:00,-5.177056855274327,317.08451623006744,Stop Loss,0 days 00:00:00,71.11581307711562,28.614150257129545,2.8585204522013585,0.013813876194432882
KAITOUSDTUSDT,1.906953,1.9343631334047637,2025-05-19 08:45:00,2025-05-19 08:45:00,4.710946837666461,321.62568125351777,Smart Trailing (Max 38%),0 days 00:00:00,65.79952448848121,30.639018843011325,3.407213436988007,0.014428878744949934
BBUSDTUSDT,0.17978985,0.18540333294141653,2025-05-19 13:30:00,2025-05-19 13:45:00,10.581550618717047,332.03501850681744,Smart Trailing (Max 70%),0 days 00:15:00,72.28125550136349,31.338451813843623,6.767756964708899,0.04081519015535388
TURBOUSDTUSDT,0.0053352663,0.005343263864183699,2025-05-19 18:15:00,2025-05-19 18:15:00,0.3551294177592071,332.2123609153098,Smart Break-even,0 days 00:00:00,79.12734630034294,39.300463910142916,2.6030345286885224,0.01749451538504796
TURBOUSDTUSDT,0.00547223475,0.0054804376298902505,2025-05-19 19:15:00,2025-05-19 19:15:00,0.3553190950606364,332.38979804372053,Smart Break-even,0 days 00:00:00,83.76176720543216,49.75840574334466,2.9381319417193796,0.003729842395875284
TURBOUSDTUSDT,0.005486742,0.0055958963521500005,2025-05-19 19:30:00,2025-05-19 19:30:00,6.903351941868516,339.1151730108387,Smart Trailing (Max 107%),0 days 00:00:00,84.66821115917278,52.0753787961532,2.7063759048917015,0.008371329564107197
TURBOUSDTUSDT,0.0055415694,0.00567138298995,2025-05-19 19:45:00,2025-05-19 20:00:00,8.32541332382082,347.25900828100197,Smart Trailing (Max 125%),0 days 00:15:00,86.38687162759048,52.35962937086111,2.8063767498782783,0.011789131612204509
TURBOUSDTUSDT,0.0056762367,0.00572772465886578,2025-05-19 20:15:00,2025-05-19 20:15:00,3.187188807765767,350.2602584465098,Smart Trailing (Max 55%),0 days 00:00:00,86.43286484398422,52.35812110603399,2.9644984494732993,0.0010574736953418158
TURBOUSDTUSDT,0.0056918444999999995,0.0056093525976615,2025-05-19 20:30:00,2025-05-19 20:30:00,-5.623836314920346,344.44887648024735,Stop Loss,0 days 00:00:00,86.72511616817448,55.24975206149286,4.345740717041995,0.008629477310274497
TURBOUSDTUSDT,0.00560850285,0.00552721881819495,2025-05-19 20:45:00,2025-05-19 20:45:00,-5.530527810305287,338.7339147030968,Stop Loss,0 days 00:00:00,74.28955143714583,56.800444813880155,2.6273071251263085,0.023592980954419026
AAVEUSDTUSDT,248.48418,248.85665778582003,2025-05-19 23:45:00,2025-05-19 23:45:00,0.36229424969931145,338.91483504258883,Smart Break-even,0 days 00:00:00,72.38485286986733,30.091056509024835,2.9623915026506475,0.0008052502315093957
AAVEUSDTUSDT,250.50518999999997,246.87461828133,2025-05-20 00:30:00,2025-05-20 00:45:00,-5.441672330830038,333.11031831290364,Stop Loss,0 days 00:15:00,70.02731683952528,35.85869748879637,2.701444537673108,0.015456506110711737
PENDLEUSDTUSDT,4.19599695,4.2525909890962446,2025-05-20 00:45:00,2025-05-20 01:15:00,4.711133591048704,337.8214519039523,Smart Trailing (Max 36%),0 days 00:30:00,74.30390430233034,33.14136328959533,5.597051702884826,0.008488923861983575
PENDLEUSDTUSDT,4.2453216,4.374390578605566,2025-05-20 01:30:00,2025-05-20 01:45:00,10.817804439142417,348.2775825272494,Smart Trailing (Max 69%),0 days 00:15:00,76.16477351603851,43.70829761311664,3.207447659569425,0.00681073692644879
AAVEUSDTUSDT,257.76881999999995,261.7280497730181,2025-05-20 01:45:00,2025-05-20 01:45:00,5.372802571000612,353.65038509825,Smart Trailing (Max 85%),0 days 00:00:00,75.03648974923662,43.37887908239283,4.134829466484907,0.015136813506695263
CRVUSDTUSDT,0.7193594999999999,0.7495711041036645,2025-05-20 02:00:00,2025-05-20 02:15:00,15.716067613249452,368.9878323381253,Smart Trailing (Max 91%),0 days 00:15:00,84.54712223923771,46.744470775157254,5.938078239711026,0.0013908205841446466
AIXBTUSDTUSDT,0.197068485,0.19736389065901502,2025-05-20 02:15:00,2025-05-20 02:15:00,0.3780456901644035,369.3658780282897,Smart Break-even,0 days 00:00:00,72.62001910652116,31.143574802771504,2.92220292086967,0.002893841701781932
CRVUSDTUSDT,0.7393694999999999,0.7404778148804999,2025-05-20 02:30:00,2025-05-20 02:30:00,0.3950567918835881,369.563159130503,Smart Break-even,0 days 00:00:00,88.36538049869935,47.305144325593304,4.268560722522468,0.017591339648173224
CRVUSDTUSDT,0.7353675,0.7247098188225,2025-05-20 02:45:00,2025-05-20 03:15:00,-5.933766862940307,363.4315109444043,Stop Loss,0 days 00:30:00,84.84004185645205,50.50563577805051,3.3867620546520563,0.017663043478260886
CRVUSDTUSDT,0.7333664999999999,0.7446337716106545,2025-05-20 05:00:00,2025-05-20 05:45:00,5.781726734450965,368.82414556933736,Smart Trailing (Max 40%),0 days 00:45:00,65.75591083280199,42.885267262618,2.512492850369284,0.015006821282401104
TRXUSDTUSDT,0.26843415,0.2732590580811821,2025-05-20 04:45:00,2025-05-20 09:15:00,6.800822571780941,375.6249681411183,Smart Trailing (Max 45%),0 days 04:30:00,67.09695826253082,37.86059513893404,3.2904265581085923,0.0011554230339173778
TRUMPUSDTUSDT,13.174584,13.194332701416,2025-05-20 10:00:00,2025-05-20 10:00:00,0.4017512274207608,375.8255922705839,Smart Break-even,0 days 00:00:00,71.09226633379241,25.38450690792402,6.116102433056721,0.0004556500607533587
TRUMPUSDTUSDT,13.1695815,12.9787147553205,2025-05-20 10:15:00,2025-05-20 11:00:00,-6.034317519384048,369.5900402297442,Stop Loss,0 days 00:45:00,70.49769640868004,27.74459857335612,6.081939188274432,0.011394712853236125
TRUMPUSDTUSDT,13.740867,13.761464559633001,2025-05-20 20:45:00,2025-05-20 20:45:00,0.3952965454868663,369.78744105868054,Smart Break-even,0 days 00:00:00,71.71349686573353,31.015914055379397,7.499292996921218,0.012814911897480716
PEOPLEUSDTUSDT,0.02571285,0.02575139356215,2025-05-20 21:15:00,2025-05-20 21:45:00,0.3955076763541905,369.984947320889,Smart Break-even,0 days 00:30:00,68.54749242020361,30.008129921675714,2.700625273428666,0.024124513618677006
TRUMPUSDTUSDT,14.447219999999998,14.237836440539999,2025-05-20 23:30:00,2025-05-20 23:30:00,-5.940539163494268,363.84630098919973,Stop Loss,0 days 00:00:00,82.71910474422066,36.74952463501398,7.598861845528694,0.02777200637163237
TRUMPUSDTUSDT,14.705349,14.492224376943001,2025-05-21 00:15:00,2025-05-21 00:15:00,-5.8419760484045495,357.80950468967654,Stop Loss,0 days 00:00:00,79.4679033306195,42.09943835921173,3.005896813281954,0.016531736852847156
KAITOUSDTUSDT,2.02711305,2.0672986136280813,2025-05-21 00:30:00,2025-05-21 00:30:00,7.404404366530002,365.02232118691455,Smart Trailing (Max 48%),0 days 00:00:00,73.03443302949431,42.212263427667914,2.8577296229655738,0.025959924982726496
KAITOUSDTUSDT,2.1089539499999996,2.145294950253506,2025-05-21 01:00:00,2025-05-21 01:00:00,6.540346016904501,371.36721725672817,Smart Trailing (Max 43%),0 days 00:00:00,80.40778094981324,46.698834775146686,4.637330119467253,0.019025478009204465
KAITOUSDTUSDT,2.137068,2.1060954734760005,2025-05-21 01:15:00,2025-05-21 01:15:00,-5.962733116918091,365.2056368399296,Stop Loss,0 days 00:00:00,82.28259338012246,50.394190156785676,2.945408331292216,0.008754271803754477
OMUSDTUSDT,0.43895937,0.44418806409407424,2025-05-21 03:30:00,2025-05-21 03:30:00,4.460532091366766,369.27517743120154,Smart Trailing (Max 33%),0 days 00:00:00,73.36685941709025,27.24209945399922,3.8294345589832997,0.012648419517308962
FETUSDTUSDT,0.77328645,0.7744456063885501,2025-05-21 03:15:00,2025-05-21 03:45:00,0.39060718883393686,369.4680574956881,Smart Break-even,0 days 00:30:00,70.66653371951477,27.957656940361073,2.9317860830214304,0.0
UNIUSDTUSDT,6.2981475,6.507227758500001,2025-05-21 03:45:00,2025-05-21 03:45:00,12.930106609987243,382.39816410567533,Smart Trailing (Max 174%),0 days 00:00:00,75.2663272091168,41.56313298073924,5.225617622545057,0.0011118170266835566
UNIUSDTUSDT,6.3931949999999995,6.402778399304999,2025-05-21 04:00:00,2025-05-21 04:00:00,0.4089955269831046,382.60240585020733,Smart Break-even,0 days 00:00:00,78.76440292404693,43.613063340452854,8.628237752032087,0.020034434183753343
FETUSDTUSDT,0.78149055,0.7701644074588501,2025-05-21 04:15:00,2025-05-21 04:30:00,-6.143127152762276,376.25441555445394,Stop Loss,0 days 00:15:00,72.80791011995437,31.5654692106914,2.6121546749513183,0.002304442452950997
1000PEPEUSDTUSDT,0.013956874949999998,0.01397779630555005,2025-05-21 05:30:00,2025-05-21 05:30:00,0.40242445548694117,376.455375876532,Smart Break-even,0 days 00:00:00,79.01424890519341,28.540419366835867,3.0069136118904316,0.006494670212689676
EIGENUSDTUSDT,1.464732,1.5054976193618235,2025-05-21 06:15:00,2025-05-21 06:30:00,11.018393191874402,387.2721973314839,Smart Trailing (Max 64%),0 days 00:15:00,67.59071825770818,26.40916672692806,3.3444052880949373,0.008744363984150787
EIGENUSDTUSDT,1.5036514499999998,1.4818590295351497,2025-05-21 06:45:00,2025-05-21 06:45:00,-6.218106092799606,380.84672767189727,Stop Loss,0 days 00:00:00,75.324334945655,29.788605433484765,2.762400795515891,0.005722651051370884
KAITOUSDTUSDT,2.2285136999999997,2.1962158509459,2025-05-21 11:15:00,2025-05-21 11:15:00,-6.114937695184991,374.52786690556644,Stop Loss,0 days 00:00:00,68.65019515866797,32.013007903489886,3.2118585920099396,0.01274914706410486
EIGENUSDTUSDT,1.54627275,1.5238626190342501,2025-05-21 11:30:00,2025-05-21 11:30:00,-6.013481027493852,368.3138462192026,Stop Loss,0 days 00:00:00,68.83412216646413,35.08548309631379,3.0572993092014125,0.00045298647511819387
EIGENUSDTUSDT,1.5430711499999998,1.5636798057519705,2025-05-21 11:45:00,2025-05-21 11:45:00,5.070470852647102,373.18710468899513,Smart Trailing (Max 36%),0 days 00:00:00,67.83047161435414,36.85965447053696,2.777182289587071,0.003825951624408285
EIGENUSDTUSDT,1.564782,1.542103614474,2025-05-21 12:00:00,2025-05-21 12:00:00,-5.9919535288371035,366.99532940780796,Stop Loss,0 days 00:00:00,70.76755521943824,37.70661141730609,3.053269621235415,0.004283339726377655
WIFUSDTUSDT,1.04502225,1.02987674253075,2025-05-21 12:30:00,2025-05-21 12:30:00,-5.8925373665964695,360.9062856536511,Stop Loss,0 days 00:00:00,76.92853279499614,27.870735423122333,3.279530292737362,0.0007658433850278901
SUIUSDTUSDT,3.9313646999999996,3.9372578156853,2025-05-21 14:00:00,2025-05-21 14:00:00,0.3860088001145716,361.0990484237519,Smart Break-even,0 days 00:00:00,66.89337775520984,30.431950629090924,2.5826131939155252,0.006082508334817858
BCHUSDTUSDT,406.012905,406.621518344595,2025-05-21 15:00:00,2025-05-21 15:00:00,0.38621497032702884,361.2919141499026,Smart Break-even,0 days 00:00:00,76.45220195571542,27.776345747689412,3.306349115387987,0.000616051846923437
AIXBTUSDTUSDT,0.19885937999999997,0.2038122756918446,2025-05-21 15:15:00,2025-05-21 15:15:00,9.442907245124193,370.5413688815604,Smart Trailing (Max 58%),0 days 00:00:00,69.95305266964665,32.98516609549673,2.6050206343088806,0.005737869941614668
AIXBTUSDTUSDT,0.201670785,0.201973089506715,2025-05-21 15:30:00,2025-05-21 15:30:00,0.39631404295362116,370.73927782230714,Smart Break-even,0 days 00:00:00,73.87017950333812,34.7575486131072,3.0884885299637617,0.014878000396746551
TAOUSDTUSDT,429.59468999999996,433.9557484787505,2025-05-21 16:15:00,2025-05-21 16:15:00,3.8317848186339143,374.3725515690722,Smart Trailing (Max 60%),0 days 00:00:00,70.19307104803897,29.540309558947026,3.0907424184122156,0.015417578834598735
ORDIUSDTUSDT,10.657326,11.248168102500001,2025-05-21 16:30:00,2025-05-21 16:45:00,22.02605205807888,395.99779796927874,Smart Trailing (Max 117%),0 days 00:15:00,78.25495954449087,38.02907515519347,2.84353390056126,0.0012205426720495636
BOMEUSDTUSDT,0.0024602294999999997,0.0024245733938565,2025-05-21 16:45:00,2025-05-21 16:45:00,-6.007768696442649,389.99002927283607,Stop Loss,0 days 00:00:00,81.80480894600876,33.26635841521871,4.603155627988801,0.00040650406504070435
ARCUSDTUSDT,0.070004985,0.06899040275239501,2025-05-21 17:00:00,2025-05-21 17:00:00,-6.261744049436233,383.5194664028425,Stop Loss,0 days 00:00:00,77.0006780854471,28.907282543646538,4.862227749027877,0.05703259005145809
BOMEUSDTUSDT,0.0024302145,0.0023949934012515,2025-05-21 17:15:00,2025-05-21 17:15:00,-6.157851627819109,377.1562605951118,Stop Loss,0 days 00:00:00,71.15658373157812,38.355683392749086,2.8755606727297964,0.013991769547325176
BTCUSDTUSDT,109761.35325,109925.88551852177,2025-05-21 23:30:00,2025-05-22 00:00:00,0.40338902755421113,377.35770259943024,Smart Break-even,0 days 00:30:00,68.6931026906537,27.259644221406607,7.372412627618835,0.010240961109870427
ETHFIUSDTUSDT,1.3860926999999998,1.4212597438229275,2025-05-22 01:00:00,2025-05-22 01:15:00,10.050652153637934,387.00435317333256,Smart Trailing (Max 59%),0 days 00:15:00,75.25232404585336,28.523827373705604,3.7083531961967466,0.003969686033922815
BOMEUSDTUSDT,0.0024922455,0.0024959813760045,2025-05-22 01:15:00,2025-05-22 01:15:00,0.4033883720454867,387.40774154537803,Smart Break-even,0 days 00:00:00,72.15856066805513,27.110074777672878,3.7093193872543084,0.0
BOMEUSDTUSDT,0.0024872429999999997,0.0024511953872009998,2025-05-22 01:30:00,2025-05-22 02:00:00,-6.220282412990047,380.98002298891754,Stop Loss,0 days 00:30:00,71.04399647823486,30.39614450624609,3.4226115768797687,0.010458567980691868
BCHUSDTUSDT,423.621705,424.256713935795,2025-05-22 02:45:00,2025-05-22 02:45:00,0.4074787483271628,381.1835072935796,Smart Break-even,0 days 00:00:00,75.65858363133474,27.540518622878036,8.34836945669372,0.0062114735126709225
PNUTUSDTUSDT,0.378959385,0.373467126633195,2025-05-22 04:00:00,2025-05-22 04:00:00,-6.117067966442739,374.65834181632704,Stop Loss,0 days 00:00:00,68.5262446686529,36.99547264852056,3.7443171620264275,0.010139416983523475
CRVUSDTUSDT,0.7753875,0.785354700087416,2025-05-22 03:45:00,2025-05-22 05:45:00,5.0430777574719965,379.70141957379906,Smart Trailing (Max 35%),0 days 02:00:00,74.54910252750176,28.08073184487392,3.444516804121752,0.0038759689922480654
PENGUUSDTUSDT,0.0142641285,0.014563089876063046,2025-05-22 07:00:00,2025-05-22 07:15:00,8.318913365130305,387.61382216075,Smart Trailing (Max 51%),0 days 00:15:00,67.70807710031121,27.95829584765301,2.8557744064123334,0.003296857463524142
SEIUSDTUSDT,0.24152069999999998,0.2380203404949,2025-05-22 07:15:00,2025-05-22 07:15:00,-6.093284064094731,381.52053809665523,Stop Loss,0 days 00:00:00,73.43406479827456,47.27955893563534,3.3120850214040534,0.0
SUIUSDTUSDT,4.1350665,4.1914364703791165,2025-05-22 07:45:00,2025-05-22 08:00:00,5.365281277669701,386.68153551370347,Smart Trailing (Max 77%),0 days 00:15:00,72.97408532621463,43.40578985140819,3.0929459661664334,0.005056737073867107
SUIUSDTUSDT,4.1674827,4.1737297565673,2025-05-22 08:15:00,2025-05-22 08:15:00,0.41357682446501354,386.8880650392213,Smart Break-even,0 days 00:00:00,74.7798614440797,46.10255093596909,3.075145411342995,0.007946034184751113
1000BONKUSDTUSDT,0.0223161525,0.0223496044125975,2025-05-22 08:30:00,2025-05-22 09:00:00,0.41379771896727474,386.6807218113122,Smart Break-even,0 days 00:30:00,72.80328458059509,39.285592029368104,3.8902841664218815,0.01067025330643363
MOODENGUSDTUSDT,0.25650818999999997,0.2632377597998398,2025-05-22 09:00:00,2025-05-22 09:00:00,10.651019820353866,397.3317416316661,Smart Trailing (Max 61%),0 days 00:00:00,69.25326341995238,25.02868100683097,4.089642626632929,0.052307212232320606
1000FLOKIUSDTUSDT,0.10740367499999999,0.10756467310882499,2025-05-22 08:45:00,2025-05-22 09:30:00,0.4135761524010875,397.3199318698735,Smart Break-even,0 days 00:45:00,69.24909898992546,32.96623532969259,2.693084450349531,0.001118047144321336
TURBOUSDTUSDT,0.00578038875,0.00578905355273625,2025-05-22 09:15:00,2025-05-22 09:30:00,0.4249677961603805,397.7448996660339,Smart Break-even,0 days 00:15:00,72.8231190628185,35.52992233651947,3.385229382410858,0.008325400259627967
TRUMPUSDTUSDT,15.402697499999999,15.1794662051325,2025-05-22 09:45:00,2025-05-22 09:45:00,-6.386257523868636,391.1456710029138,Stop Loss,0 days 00:00:00,83.93076171355825,34.63718998598656,7.888504208895333,0.01812276713218577
ETCUSDTUSDT,19.901946,19.613507096622,2025-05-22 09:30:00,2025-05-22 10:00:00,-6.376207842890828,384.5600255550739,Stop Loss,0 days 00:30:00,79.39368334604973,43.17613457708258,2.5082364572813884,0.00020110608345891317
1000FLOKIUSDTUSDT,0.11147571,0.10986009253497,2025-05-22 10:00:00,2025-05-22 10:00:00,-6.280299223116176,378.2797263319577,Stop Loss,0 days 00:00:00,75.51192269277736,41.68967691608214,11.239067764700142,0.005206930604183474
SUSDTUSDT,0.53416695,0.52642526839365,2025-05-22 10:15:00,2025-05-22 11:15:00,-6.073721499490902,372.0034562533643,Stop Loss,0 days 01:00:00,69.24805057941407,57.33427418143514,3.068205656914071,0.004495223824686191
WLDUSDTUSDT,1.3745869499999999,1.4002949683766739,2025-05-22 14:30:00,2025-05-22 14:30:00,7.251280418826829,379.055548700327,Smart Trailing (Max 46%),0 days 00:00:00,82.73265851662329,28.512265457914513,8.312661158390826,0.007642477618458532
WLDUSDTUSDT,1.3912953,1.429363840254133,2025-05-22 14:45:00,2025-05-22 14:45:00,10.903909318124704,389.7564940279289,Smart Trailing (Max 63%),0 days 00:00:00,84.462975236156,31.54778314225886,4.628855080056304,0.011289278780470301
WLDUSDTUSDT,1.43021475,1.459773779429555,2025-05-22 15:00:00,2025-05-22 15:00:00,8.417576193285159,397.96537644630087,Smart Trailing (Max 50%),0 days 00:00:00,87.7474622706323,36.147445592000146,4.273724103885404,0.004058214385670324
WLDUSDTUSDT,1.45762845,1.4365030408741501,2025-05-22 15:15:00,2025-05-22 15:15:00,-6.389797535313152,391.36248971820214,Stop Loss,0 days 00:00:00,89.34403330281832,39.40133487673019,3.8374674594209175,0.006177076183939531
WLDUSDTUSDT,1.4369180999999998,1.4636100058351917,2025-05-22 15:30:00,2025-05-22 15:45:00,7.575595566343243,398.7285315847605,Smart Trailing (Max 46%),0 days 00:15:00,80.41974465013959,43.15796828791692,4.361700530372557,0.0366244255674697
WLDUSDTUSDT,1.5205598999999999,1.4985224253693,2025-05-22 16:15:00,2025-05-22 16:15:00,-6.402050879728056,392.1129828834514,Stop Loss,0 days 00:00:00,81.24569042231701,48.96355975600055,2.61244550211545,0.0073040731723365716
