symbol,entry_price,exit_price,entry_time,exit_time,pnl,reason,duration,rsi,adx,volume_ratio,upper_wick_ratio
1000FLOKIUSDTUSDT,0.11635815,0.11467177133204999,2025-08-07 16:00:00,2025-08-07 16:00:00,-2.788470090401775,Stop Loss,0 days 00:00:00,82.34637453527584,49.88930345610642,2.9497812523823805,0.010231278479924312
PENDLEUSDTUSDT,4.64302035,4.766425883148269,2025-08-07 20:00:00,2025-08-07 21:15:00,4.742822849242148,Smart Trailing (Max 61%),0 days 01:15:00,77.60561985043438,36.92095884616348,2.715611999139182,0.00336156183334412
ADAUSDTUSDT,0.7695846,0.7736502736544494,2025-08-07 21:00:00,2025-08-07 21:30:00,0.8691953346946657,Smart Trailing (Max 37%),0 days 00:30:00,68.97065278867261,30.610598328150946,2.6620165062375576,0.000260010400415988
PENDLEUSDTUSDT,4.768883249999999,4.989659300128739,2025-08-07 21:30:00,2025-08-07 21:45:00,8.62683259911565,Smart Trailing (Max 99%),0 days 00:15:00,83.07781573474216,46.38806717435385,2.505524891582795,0.003986236992279315
XRPUSDTUSDT,3.2406194999999998,3.292256968050845,2025-08-07 21:45:00,2025-08-07 21:45:00,2.924570712075404,Smart Trailing (Max 88%),0 days 00:00:00,88.52191789960483,36.525920450487824,8.117734743119785,6.174935935038993e-05
PENDLEUSDTUSDT,4.931364449999999,5.128483609644501,2025-08-07 22:00:00,2025-08-07 22:00:00,8.125170931382415,Smart Trailing (Max 87%),0 days 00:00:00,88.61895536379927,50.149830488118354,5.096604385770075,0.015316576390156978
XLMUSDTUSDT,0.43691834999999996,0.43757329060665,2025-08-07 22:30:00,2025-08-07 23:00:00,0.21687296859300503,Smart Break-even,0 days 00:30:00,86.14783489561893,39.58137652577418,2.578115063143076,0.005724753835585075
LDOUSDTUSDT,1.0578286499999998,1.0424975393755498,2025-08-07 23:00:00,2025-08-07 23:15:00,-3.2533763581878063,Stop Loss,0 days 00:15:00,79.07572233391309,36.39869686780445,3.8902039987681696,0.004728579534707883
EIGENUSDTUSDT,1.24672305,1.24859188785195,2025-08-07 23:15:00,2025-08-08 00:00:00,0.216872691936224,Smart Break-even,0 days 00:45:00,70.21005575580371,40.72940554852135,3.1541178639566785,0.0032900016048788257
FARTCOINUSDTUSDT,1.0458226499999999,1.0306655423335498,2025-08-08 00:00:00,2025-08-08 00:15:00,-3.183723213481891,Stop Loss,0 days 00:15:00,72.3461527458883,43.13542424578348,2.773259126063582,0.004209317899167877
XLMUSDTUSDT,0.45488733,0.44829464792631,2025-08-08 00:15:00,2025-08-08 00:15:00,-3.1860931200940716,Stop Loss,0 days 00:00:00,82.4935023489407,56.149184990297385,7.739901268190114,0.0047288083402982125
ORCAUSDTUSDT,2.5962975,2.5586693603325,2025-08-08 00:30:00,2025-08-08 00:30:00,-3.0474520517368213,Stop Loss,0 days 00:00:00,84.82818316902022,26.309036907631718,8.355571126842658,0.022736030828516267
ORCAUSDTUSDT,2.5622805,2.6869648455,2025-08-08 00:45:00,2025-08-08 00:45:00,9.572452457877459,Smart Trailing (Max 251%),0 days 00:00:00,74.50184765097598,28.533099299360863,3.511306697679262,0.019140624999999974
ORCAUSDTUSDT,2.6333159999999998,2.595151351212,2025-08-08 01:00:00,2025-08-08 01:00:00,-3.18283749435643,Stop Loss,0 days 00:00:00,79.61710213031546,35.00946502090698,3.156259845534135,0.023193916349809864
LDOUSDTUSDT,1.0631313,1.0477233380691,2025-08-08 01:15:00,2025-08-08 01:15:00,-3.1124262921329255,Stop Loss,0 days 00:00:00,67.39812927833574,41.76760405614065,4.449159500370566,0.0033863230175901118
ESPORTSUSDTUSDT,0.17328659999999999,0.1707751573062,2025-08-08 03:00:00,2025-08-08 03:00:00,-3.0435727369483794,Stop Loss,0 days 00:00:00,77.83542940021114,33.310857882035016,7.367119691831498,0.012694748990190304
LDOUSDTUSDT,1.1083538999999998,1.0922905269272998,2025-08-08 04:15:00,2025-08-08 04:15:00,-2.974117545309571,Stop Loss,0 days 00:00:00,77.20942448514575,51.53553320647122,2.977207639548911,0.004964346962722121
ETHUSDTUSDT,3952.7854049999996,3895.4976861253344,2025-08-08 03:30:00,2025-08-08 05:15:00,-2.976242370304433,Stop Loss,0 days 01:45:00,70.0819395450834,38.79804543690808,4.163056546337139,0.004558570416118194
APTUSDTUSDT,4.572385049999999,4.676423692932789,2025-08-08 06:30:00,2025-08-08 07:15:00,4.222053996608503,Smart Trailing (Max 54%),0 days 00:45:00,70.4886400572292,38.463670155007954,3.712579515320948,0.004376367614879556
SUIUSDTUSDT,3.8445213,3.8502842374287,2025-08-08 07:30:00,2025-08-08 07:45:00,0.1953743746338465,Smart Break-even,0 days 00:15:00,69.26343421614108,33.25965986502295,3.232853860315287,0.00900408566893075
1000PEPEUSDTUSDT,0.011263829099999999,0.01137378468446501,2025-08-08 08:00:00,2025-08-08 08:00:00,1.8130304907584514,Smart Trailing (Max 58%),0 days 00:00:00,72.46842655397452,31.567785956740757,2.8374165380741805,0.0030733154500720322
ORCAUSDTUSDT,2.6113049999999998,2.573459356635,2025-08-08 08:30:00,2025-08-08 08:30:00,-2.9696488323960653,Stop Loss,0 days 00:00:00,66.8779627473526,28.65928579112273,4.342540484499869,0.020681731137495146
ARBUSDTUSDT,0.42811394999999997,0.42190929452265,2025-08-08 08:15:00,2025-08-08 08:45:00,-2.97177046476899,Stop Loss,0 days 00:30:00,68.15972691417166,31.37594385035202,2.9357377188530682,0.004207573632538496
ORCAUSDTUSDT,2.6943465,2.6552973361755003,2025-08-08 13:15:00,2025-08-08 13:15:00,-2.840333507535381,Stop Loss,0 days 00:00:00,72.0605972476416,40.104100083334046,5.4628873341292135,0.0051986632008911215
LINKUSDTUSDT,19.807898999999995,19.837591040600998,2025-08-08 14:00:00,2025-08-08 14:00:00,0.18488630063913147,Smart Break-even,0 days 00:00:00,72.1692262728861,43.80329257630783,3.048859239048841,0.00020203040557610668
LINKUSDTUSDT,19.833912,19.546459113384003,2025-08-08 14:15:00,2025-08-08 14:30:00,-2.7774928582483858,Stop Loss,0 days 00:15:00,72.66078314200975,45.42047490460253,3.68832324024876,0.005145538011400914
ETCUSDTUSDT,22.411199999999997,22.0863944784,2025-08-08 14:45:00,2025-08-08 15:00:00,-2.7140672337383216,Stop Loss,0 days 00:15:00,75.11974620412198,29.79521593152803,2.5854559422058925,0.004732142857142931
AEROUSDTUSDT,1.0005,1.0704802421250001,2025-08-08 17:15:00,2025-08-08 17:30:00,12.292791880351887,Smart Trailing (Max 146%),0 days 00:15:00,74.10015121553145,29.731942156453307,4.3899770991364875,0.002100210021002091
AEROUSDTUSDT,1.0641318,1.0487093378226,2025-08-08 17:45:00,2025-08-08 17:45:00,-2.9152982351898293,Stop Loss,0 days 00:00:00,81.60662147589589,34.588875495132946,5.650950746097802,0.009875846501128833
AEROUSDTUSDT,1.04052,1.0254397436399998,2025-08-08 18:00:00,2025-08-08 18:00:00,-2.850805576062961,Stop Loss,0 days 00:00:00,73.14772931623061,37.67430815448036,2.9477732547086,0.036837549293065305
WUSDTUSDT,0.09447721499999999,0.09310795672300498,2025-08-08 18:45:00,2025-08-08 18:45:00,-2.785749385617182,Stop Loss,0 days 00:00:00,79.25469199572916,49.01712509578523,2.5928335673134164,0.02742481999152911
UNIUSDTUSDT,10.9824885,10.9989512502615,2025-08-08 18:15:00,2025-08-08 20:00:00,0.18570053768736933,Smart Break-even,0 days 01:45:00,74.14096181538024,32.079611840335716,2.8089893062897198,0.005922011661807535
ORCAUSDTUSDT,2.809404,2.867693436,2025-08-08 22:15:00,2025-08-08 22:15:00,3.681545803153934,Smart Trailing (Max 111%),0 days 00:00:00,68.98085840458592,45.5148779808713,3.286907893057927,0.007475970096119582
OMUSDTUSDT,0.28390188,0.27978729005316,2025-08-08 21:30:00,2025-08-08 22:30:00,-2.7280981431506843,Stop Loss,0 days 01:00:00,73.8837111801889,30.503632030970984,2.5285805360527753,0.006907245559627719
ORCAUSDTUSDT,2.853426,2.812071296982,2025-08-08 22:30:00,2025-08-08 22:30:00,-2.8030195381170246,Stop Loss,0 days 00:00:00,74.01453565916655,50.01964532925196,3.752064749599277,0.006659656501927684
BIOUSDTUSDT,0.10161078,0.10176309455922,2025-08-08 23:45:00,2025-08-08 23:45:00,0.17869730612593016,Smart Break-even,0 days 00:00:00,71.37503316333485,38.121567824618566,2.7306595661050577,0.011227102619657162
BIOUSDTUSDT,0.10539267,0.113359042125,2025-08-09 00:15:00,2025-08-09 00:15:00,13.434659746168057,Smart Trailing (Max 158%),0 days 00:00:00,77.69749733602652,41.15137876494197,3.5302963058852623,0.0015188912094170636
BIOUSDTUSDT,0.113346645,0.111703912074015,2025-08-09 00:30:00,2025-08-09 00:30:00,-2.9682978043700734,Stop Loss,0 days 00:00:00,85.10062543668916,35.44832759052403,5.901108822476038,0.003530450132391859
LINKUSDTUSDT,20.183086499999998,20.332716524352488,2025-08-09 01:45:00,2025-08-09 01:45:00,1.3384032789213072,Smart Trailing (Max 47%),0 days 00:00:00,70.92865951278864,35.25859549768111,2.889650021712432,0.0002974272542507425
LINKUSDTUSDT,20.3451675,20.602319494026364,2025-08-09 02:00:00,2025-08-09 02:00:00,2.371623435911536,Smart Trailing (Max 72%),0 days 00:00:00,74.80613109271476,35.33752949564213,3.801540050835829,0.0019178755839684251
LINKUSDTUSDT,20.598294,20.629170842706003,2025-08-09 02:15:00,2025-08-09 02:15:00,0.19836736257429752,Smart Break-even,0 days 00:00:00,79.37321040192855,33.361075029997785,5.612494360750801,0.002477171167670409
NEARUSDTUSDT,2.7443714999999997,2.7484853128784996,2025-08-09 04:15:00,2025-08-09 04:30:00,0.19850862858088603,Smart Break-even,0 days 00:15:00,68.13621508381708,42.972763834128955,3.3472067316933005,0.0
SOONUSDTUSDT,0.252936405,0.24927059768233498,2025-08-09 04:45:00,2025-08-09 04:45:00,-2.982137109554431,Stop Loss,0 days 00:00:00,78.78017202464741,41.42460980513334,4.632198577502879,0.008662632016138703
SOONUSDTUSDT,0.26167077,0.25787837553039,2025-08-09 05:00:00,2025-08-09 05:00:00,-2.9161658309543483,Stop Loss,0 days 00:00:00,82.16782918147368,43.70113706918281,5.674056087704419,0.0037055430339609998
SOONUSDTUSDT,0.26031009,0.25653741586563,2025-08-09 05:15:00,2025-08-09 05:15:00,-2.851653978745527,Stop Loss,0 days 00:00:00,79.43622941611606,45.989901431574026,5.409597184089898,0.03280390724147229
ENAUSDTUSDT,0.6993495,0.7041518661616077,2025-08-09 05:30:00,2025-08-09 05:30:00,1.1841232761442444,Smart Trailing (Max 45%),0 days 00:00:00,86.36704865245295,36.21674588790863,2.9236266475823642,0.00300472170553726
SOONUSDTUSDT,0.28632308999999995,0.28217340945662994,2025-08-09 05:45:00,2025-08-09 05:45:00,-2.8119283982673413,Stop Loss,0 days 00:00:00,84.87600042629117,46.84294320802381,5.468936399081447,0.02148997134670483
SOONUSDTUSDT,0.28522253999999997,0.29473253333782684,2025-08-09 06:00:00,2025-08-09 06:00:00,6.023156741234607,Smart Trailing (Max 74%),0 days 00:00:00,83.38694982844423,47.92525942863731,4.734373934462455,0.051320728242186246
SOONUSDTUSDT,0.29030507999999994,0.28609768847555994,2025-08-09 06:15:00,2025-08-09 06:15:00,-2.876704456335422,Stop Loss,0 days 00:00:00,84.9899167238449,50.080100368117726,2.6104490320467946,0.019191014332965887
SOONUSDTUSDT,0.292216035,0.295913622575265,2025-08-09 07:15:00,2025-08-09 07:15:00,2.2802391997910743,Smart Trailing (Max 35%),0 days 00:00:00,80.36893287033911,57.14756958719072,2.5116278541401993,0.05137866072957703
ENAUSDTUSDT,0.7294645499999999,0.7336516179488999,2025-08-09 08:15:00,2025-08-09 08:45:00,0.9987222210068578,Smart Trailing (Max 39%),0 days 00:30:00,81.39717416870495,53.93621768595199,3.023048783498178,0.01618211738891941
CRVUSDTUSDT,0.994497,0.980083754979,2025-08-09 08:45:00,2025-08-09 08:45:00,-2.8537522419672965,Stop Loss,0 days 00:00:00,72.73550559665486,31.887867414760503,2.873714604996839,0.006036217303822943
SEIUSDTUSDT,0.33046515,0.33096051725985,2025-08-09 09:00:00,2025-08-09 09:15:00,0.18731673247314923,Smart Break-even,0 days 00:15:00,75.87148519825712,39.90901824619711,3.679408773431709,0.0006055101422949849
MOODENGUSDTUSDT,0.19101546,0.18824707293822,2025-08-09 09:15:00,2025-08-09 09:15:00,-2.8099944076703385,Stop Loss,0 days 00:00:00,80.14316846168096,34.980165904710354,4.549610508297382,0.004138292299633384
MOODENGUSDTUSDT,0.188384145,0.19217531199179258,2025-08-09 09:30:00,2025-08-09 09:45:00,3.601838505075504,Smart Trailing (Max 49%),0 days 00:15:00,71.58829780304094,37.35276433610443,4.217515635697591,0.02772466539196942
FILUSDTUSDT,2.625312,2.629247342688,2025-08-09 10:30:00,2025-08-09 10:45:00,0.18818040720741608,Smart Break-even,0 days 00:15:00,69.81056731826261,38.39564105089691,3.383836688172043,0.0034311856652687366
ARBUSDTUSDT,0.46193084999999995,0.46262328434415,2025-08-09 08:30:00,2025-08-09 11:30:00,0.19023366871981978,Smart Break-even,0 days 03:00:00,74.864578609281,47.98833420966239,3.1620604651434325,0.0008665511265164893
DOGEUSDTUSDT,0.24264126,0.24396163186345293,2025-08-09 12:45:00,2025-08-09 12:45:00,0.932380049150372,Smart Trailing (Max 38%),0 days 00:00:00,72.0897177076059,50.92182342172183,2.926764629105187,0.007133432294243697
1000PEPEUSDTUSDT,0.0126139038,0.0124310904922266,2025-08-09 12:30:00,2025-08-09 13:00:00,-2.8310518225593473,Stop Loss,0 days 00:30:00,73.65712298878832,48.540031385515135,3.2085388407052378,0.0032360149427747894
BNBUSDTUSDT,819.1693799999999,807.29715817566,2025-08-09 10:15:00,2025-08-09 13:45:00,-2.826985742937633,Stop Loss,0 days 03:30:00,81.41156499275374,41.792091704619295,3.1667811857787234,0.00014656488549618876
BIOUSDTUSDT,0.10064029499999999,0.100791154802205,2025-08-09 17:00:00,2025-08-09 17:15:00,0.18157739964295092,Smart Break-even,0 days 00:15:00,73.84521669192956,32.87835917680918,2.543178179108372,0.00646444554947785
LDOUSDTUSDT,1.2468230999999999,1.2803210430014333,2025-08-09 19:15:00,2025-08-09 19:45:00,4.796946072457139,Smart Trailing (Max 62%),0 days 00:30:00,72.81200829425308,34.21004690159409,6.338251044466433,0.017252447440218324
LDOUSDTUSDT,1.3218606,1.3027028743242002,2025-08-09 20:45:00,2025-08-09 21:00:00,-2.824566802147647,Stop Loss,0 days 00:15:00,84.2265933373347,52.021943581143695,2.7099188715884344,0.005373089147873549
COMPUSDTUSDT,56.088029999999996,56.17210595697,2025-08-09 20:30:00,2025-08-09 21:15:00,0.18828814128107707,Smart Break-even,0 days 00:45:00,70.28816666752132,32.44079974272419,2.86681885393892,0.006243310738494368
FARTCOINUSDTUSDT,1.1344669499999998,1.1180251204936498,2025-08-09 21:00:00,2025-08-09 21:15:00,-2.822550262701568,Stop Loss,0 days 00:15:00,71.76806653189367,27.860587341861237,3.613686441941475,0.006614339888879145
LDOUSDTUSDT,1.34177055,1.32232426941885,2025-08-09 21:15:00,2025-08-09 21:15:00,-2.7600662174334234,Stop Loss,0 days 00:00:00,83.63009586947783,54.861368471240276,5.018918568903941,0.00850111856823272
ETHUSDTUSDT,4302.29007,4239.93698001549,2025-08-09 22:30:00,2025-08-09 22:45:00,-2.642612762831828,Stop Loss,0 days 00:15:00,70.34836908382256,38.74364987950106,2.815203538742871,0.005839358344980191
SOONUSDTUSDT,0.499539645,0.492299816925015,2025-08-10 01:30:00,2025-08-10 01:30:00,-2.5841524920916203,Stop Loss,0 days 00:00:00,74.25320771802389,52.001162140155564,2.645008688647735,0.011280304548186784
PENGUUSDTUSDT,0.0402150975,0.04168713064238452,2025-08-10 04:00:00,2025-08-10 04:00:00,6.080636214476566,Smart Trailing (Max 80%),0 days 00:00:00,66.15040306894566,37.32387880611973,2.51057926537316,0.0011195422316207595
PENGUUSDTUSDT,0.041676828,0.041072805731796,2025-08-10 04:15:00,2025-08-10 04:30:00,-2.6535541943999656,Stop Loss,0 days 00:15:00,75.25942253140622,39.88180905301881,4.809181999946124,0.004176768525408688
BIOUSDTUSDT,0.117168555,0.12012398427421066,2025-08-10 04:30:00,2025-08-10 04:30:00,4.372519950284059,Smart Trailing (Max 59%),0 days 00:00:00,70.5326340374274,36.26213789567008,3.320337273628357,0.0033307712016397767
BIOUSDTUSDT,0.12003999,0.12410962451323553,2025-08-10 04:45:00,2025-08-10 04:45:00,5.985152926331807,Smart Trailing (Max 75%),0 days 00:00:00,73.43886820522845,36.99173460141414,3.214453628725175,0.005502292621925752
SOLUSDTUSDT,185.66278499999999,182.97197425699497,2025-08-10 03:30:00,2025-08-10 05:15:00,-2.5269854881149456,Stop Loss,0 days 01:45:00,68.07984759906567,33.6477848602281,3.2533112491220963,0.0019937493264359095
BIOUSDTUSDT,0.12370181999999999,0.1292383103335269,2025-08-10 05:15:00,2025-08-10 05:30:00,8.302654586819521,Smart Trailing (Max 96%),0 days 00:15:00,76.59952773721925,39.65787997109646,2.6562483905884755,0.013265388659710334
SOONUSDTUSDT,0.5694645899999999,0.6105835055250001,2025-08-10 07:00:00,2025-08-10 07:00:00,14.034015065380109,Smart Trailing (Max 151%),0 days 00:00:00,70.81518238074106,40.17627926442952,2.6096039519351497,0.01926050892731613
SOONUSDTUSDT,0.605272485,0.596500270874895,2025-08-10 07:15:00,2025-08-10 07:15:00,-3.2327670667001724,Stop Loss,0 days 00:00:00,76.38157931685853,40.669625210820314,2.86825545393156,0.012314660231085767
SAHARAUSDTUSDT,0.101480715,0.10000995499750501,2025-08-10 14:00:00,2025-08-10 14:00:00,-3.1589944068863955,Stop Loss,0 days 00:00:00,80.69361026091322,26.609336646192823,3.6133875282417947,0.0023659305993691255
SAHARAUSDTUSDT,0.09928962,0.09943845514038,2025-08-10 14:15:00,2025-08-10 14:15:00,0.20577585677391208,Smart Break-even,0 days 00:00:00,68.56589770448012,29.51469903347097,3.2497154357835387,0.02317847425173835
LDOUSDTUSDT,1.4107049999999999,1.4128196467949998,2025-08-10 15:15:00,2025-08-10 15:15:00,0.20548167172616982,Smart Break-even,0 days 00:00:00,84.6074857236253,34.19901718690308,5.758421650213579,0.0003546350805022817
LDOUSDTUSDT,1.4035014,1.3831604542098,2025-08-10 15:30:00,2025-08-10 15:30:00,-3.086891098732246,Stop Loss,0 days 00:00:00,80.46741405618013,37.023325972021915,3.779978423780907,0.01981750784145997
LDOUSDTUSDT,1.38279105,1.36275025931235,2025-08-10 15:45:00,2025-08-10 16:00:00,-3.018602436876256,Stop Loss,0 days 00:15:00,69.77535644491815,36.52055654130236,2.503253731138361,0.019030390738060936
LAUSDTUSDT,0.3749874,0.3695527076118001,2025-08-10 17:00:00,2025-08-10 17:00:00,-2.9518244669069604,Stop Loss,0 days 00:00:00,77.9658924240349,26.817274090866732,5.0343393471681095,0.0005336179295623745
LAUSDTUSDT,0.3709854,0.36560870859780004,2025-08-10 17:15:00,2025-08-10 17:15:00,-2.886523769074882,Stop Loss,0 days 00:00:00,69.60093374860898,30.813265611810063,6.5251396957220305,0.01995685005393733
IPUSDTUSDT,6.975115815,6.874025461493205,2025-08-10 21:45:00,2025-08-10 23:00:00,-2.822667662947058,Stop Loss,0 days 01:15:00,67.90688104222168,34.04537420612616,4.949583230577914,0.018465788873476427
ENAUSDTUSDT,0.80390175,0.82406246265,2025-08-11 00:15:00,2025-08-11 00:15:00,4.5248157867860614,Smart Trailing (Max 133%),0 days 00:00:00,73.22131549263389,29.616371797119097,2.71495413080128,0.006595321055251333
ARCUSDTUSDT,0.029154569999999998,0.028732032816989998,2025-08-11 00:30:00,2025-08-11 00:30:00,-2.8551218362367585,Stop Loss,0 days 00:00:00,77.37515753556583,44.115533615679944,2.5252871851949514,0.02367879203843513
LDOUSDTUSDT,1.4488240499999998,1.45099583725095,2025-08-11 00:45:00,2025-08-11 00:45:00,0.18598169745563248,Smart Break-even,0 days 00:00:00,65.14769375653408,37.09416232823189,2.973486482626617,0.01685082872928175
ENAUSDTUSDT,0.8472234,0.8484933878766,2025-08-11 01:30:00,2025-08-11 01:30:00,0.1861141430926772,Smart Break-even,0 days 00:00:00,86.86136061573015,41.25499468348892,2.736157664177647,0.005194805194805278
LDOUSDTUSDT,1.54077,1.5184396203900001,2025-08-11 01:45:00,2025-08-11 01:45:00,-2.795938376569798,Stop Loss,0 days 00:00:00,78.21706776380498,45.764438102114084,3.6582437567415775,0.011624131437106323
PENDLEUSDTUSDT,5.886841949999999,5.801523949618649,2025-08-11 02:00:00,2025-08-11 02:15:00,-2.734086213904845,Stop Loss,0 days 00:15:00,76.92406232141572,33.117333326324975,3.773893186907786,0.01976647347757361
SAHARAUSDTUSDT,0.10159077,0.10011841497039001,2025-08-11 02:45:00,2025-08-11 03:00:00,-2.669744435700735,Stop Loss,0 days 00:15:00,66.58746453115134,32.09675709526151,2.685119372654109,0.005022651171951906
BTCUSDTUSDT,121523.23125,121705.39457364376,2025-08-11 02:30:00,2025-08-11 03:15:00,0.177967544301446,Smart Break-even,0 days 00:45:00,84.72126633531417,35.35124211438829,4.580857755027172,0.0022533722370051278
PUMPUSDTUSDT,0.003315657,0.0033206271698430004,2025-08-11 03:30:00,2025-08-11 03:30:00,0.1740359124173942,Smart Break-even,0 days 00:00:00,81.37468453472782,25.63588868722647,5.344516927868909,0.000301659125188577
UNIUSDTUSDT,11.2706325,11.338209468685596,2025-08-11 03:15:00,2025-08-11 04:00:00,0.9569147430506224,Smart Trailing (Max 41%),0 days 00:45:00,67.43919714229384,38.31635791888676,2.5831223622255055,0.0008876264867743464
PUMPUSDTUSDT,0.003317658,0.003322631169342,2025-08-11 03:45:00,2025-08-11 04:15:00,0.1741598509425511,Smart Break-even,0 days 00:30:00,81.32026731762589,27.412433491506874,3.6508864366037064,0.006936067551266591
CRVUSDTUSDT,1.0255124999999998,1.0106497473374998,2025-08-11 04:15:00,2025-08-11 04:15:00,-2.6331099278264998,Stop Loss,0 days 00:00:00,77.85104895581429,29.632345686486275,3.1850921670288486,0.004878048780487918
PENGUUSDTUSDT,0.0412015905,0.0406044558488835,2025-08-11 02:15:00,2025-08-11 06:00:00,-2.732134271152002,Stop Loss,0 days 03:45:00,69.05807300043529,30.185043750050262,2.967042053502232,0.007746290765158685
OMUSDTUSDT,0.291855855,0.3013359418766701,2025-08-11 06:45:00,2025-08-11 06:45:00,5.375576711811926,Smart Trailing (Max 73%),0 days 00:00:00,70.46562623254732,31.276247113556796,6.01283276738651,0.0025366790072673057
OMUSDTUSDT,0.297878865,0.293561706609555,2025-08-11 07:15:00,2025-08-11 07:15:00,-2.6333805573679383,Stop Loss,0 days 00:00:00,77.8596103550711,35.54230227917493,3.636696442714268,0.004364466527898905
PUMPUSDTUSDT,0.003605802,0.003553543111614,2025-08-11 08:15:00,2025-08-11 08:15:00,-2.5751245228437183,Stop Loss,0 days 00:00:00,82.10935339743486,58.19769092032145,4.069538351489573,0.0036071032186459464
BIOUSDTUSDT,0.12764378999999998,0.12579384855152997,2025-08-11 09:00:00,2025-08-11 09:00:00,-2.5163594520909536,Stop Loss,0 days 00:00:00,83.46427206230376,27.88017049334484,2.7836568008093527,0.005251606834927135
BIOUSDTUSDT,0.12932463,0.13169339290558363,2025-08-11 09:15:00,2025-08-11 09:15:00,2.9239880658719617,Smart Trailing (Max 46%),0 days 00:00:00,84.87790637808304,31.28735084252254,2.917127956140034,0.0015470297029703413
BIOUSDTUSDT,0.127053495,0.13216031863441471,2025-08-11 09:45:00,2025-08-11 09:45:00,6.675657038385457,Smart Trailing (Max 87%),0 days 00:00:00,69.67679895861981,35.629943735351844,2.6714652300414907,0.038976377952755985
XRPUSDTUSDT,3.3115549499999997,3.2635605841096496,2025-08-11 08:45:00,2025-08-11 10:00:00,-2.5181572369391985,Stop Loss,0 days 01:15:00,66.37757209016789,25.55141198900437,3.8936042651744853,0.006949060366185308
BCHUSDTUSDT,591.6756899999999,583.1005342248299,2025-08-11 10:15:00,2025-08-11 12:30:00,-2.608737267268756,Stop Loss,0 days 02:15:00,78.48066553647556,28.999505520557708,4.528077916947813,0.012293695887445857
FUNUSDTUSDT,0.010433214,0.010909562244140306,2025-08-11 14:45:00,2025-08-11 14:45:00,7.683178334281646,Smart Trailing (Max 98%),0 days 00:00:00,84.37636288987413,41.88857661192703,2.6922241652507712,0.007194934765924829
FUNUSDTUSDT,0.010833414,0.010676405330898,2025-08-11 15:00:00,2025-08-11 15:00:00,-2.713688310762382,Stop Loss,0 days 00:00:00,88.04626364171003,45.043571073112695,5.765011762534195,0.010340688763733659
FUNUSDTUSDT,0.010895445,0.010737537315615001,2025-08-11 15:15:00,2025-08-11 15:15:00,-2.653655696229135,Stop Loss,0 days 00:00:00,88.45400021106299,47.2968048934712,5.329779864980404,0.01633926932256298
FUNUSDTUSDT,0.011413703999999998,0.011248285187928,2025-08-11 16:00:00,2025-08-11 16:00:00,-2.594951132081581,Stop Loss,0 days 00:00:00,86.78766186235957,55.99902542239646,3.1438936080729674,0.010782852634347317
UNIUSDTUSDT,11.431713,11.448849137787002,2025-08-11 16:30:00,2025-08-11 16:30:00,0.1690342633486745,Smart Break-even,0 days 00:00:00,73.18405559615336,32.08428751590197,2.6767270024653036,0.022142482058463163
TONUSDTUSDT,3.4171077,3.3675835581039,2025-08-11 17:45:00,2025-08-11 21:30:00,-2.539352335068704,Stop Loss,0 days 03:45:00,67.84437470831976,31.03341252102109,5.2947774127243985,0.014959892265355093
SOONUSDTUSDT,0.537438585,0.529649487587595,2025-08-12 03:15:00,2025-08-12 03:15:00,-2.4814035957697893,Stop Loss,0 days 00:00:00,73.11915964380124,46.82086473438627,3.0213241395681223,0.021111421390673027
ICNTUSDTUSDT,0.38969475,0.38404690398825003,2025-08-12 05:45:00,2025-08-12 05:45:00,-2.426509618088044,Stop Loss,0 days 00:00:00,79.81622485711485,29.191867636419012,10.509625252335525,0.0356867779204107
ICNTUSDTUSDT,0.38849415,0.38286370428405,2025-08-12 06:00:00,2025-08-12 06:00:00,-2.372830013106838,Stop Loss,0 days 00:00:00,78.67660241894542,32.06259483385015,3.596809470252853,0.019577537351880465
ICNTUSDTUSDT,0.37938959999999994,0.3936407165313177,2025-08-12 06:15:00,2025-08-12 06:15:00,5.7358308035061505,Smart Trailing (Max 82%),0 days 00:00:00,69.669911570417,33.18630475769343,4.100724899312455,0.04508304771948312
ICNTUSDTUSDT,0.3875937,0.3819763045059,2025-08-12 06:45:00,2025-08-12 06:45:00,-2.441475283972777,Stop Loss,0 days 00:00:00,69.92351327999954,36.01278966927234,3.5186199180926034,0.06012903225806448
FUNUSDTUSDT,0.010173083999999999,0.010025645493588,2025-08-12 07:00:00,2025-08-12 07:00:00,-2.3874646063154,Stop Loss,0 days 00:00:00,77.18486974745376,32.777199038762895,4.775341237218523,0.002654084340902485
FUNUSDTUSDT,0.009993994499999999,0.009849151537711499,2025-08-12 07:15:00,2025-08-12 07:15:00,-2.33464876086469,Stop Loss,0 days 00:00:00,68.32619436338832,34.08150528460955,4.179898183661982,0.0362434921906287
ENAUSDTUSDT,0.8350173,0.8229153942710999,2025-08-12 12:45:00,2025-08-12 12:45:00,-2.2830013153656554,Stop Loss,0 days 00:00:00,73.13313370358235,31.13253746523033,9.578297594925802,0.009705248023005028
LAUSDTUSDT,0.40770375,0.40179489955125,2025-08-12 13:00:00,2025-08-12 13:00:00,-2.232496422301614,Stop Loss,0 days 00:00:00,78.45446994887504,38.840129935909296,2.844012333012873,0.00343558282208592
