,symbol,entry_price,exit_price,entry_time,exit_time,pnl,reason,duration,rsi,adx,volume_ratio,upper_wick_ratio
138,FUNUSDTUSDT,0.013225609499999999,0.0133511866622025,2025-07-09 18:15:00,2025-07-09 18:45:00,0.5673469616878573,Stop Loss,0 days 00:30:00,79.91671534839969,32.14400482300608,4.273652327015204,0.0006807866868380175
139,ETHFIUSDTUSDT,1.0375184999999998,1.044777238805625,2025-07-09 19:45:00,2025-07-09 20:00:00,1.4410448970502745,Trailing Stop (Stepped),0 days 00:15:00,82.40415695592279,28.889187424322895,4.355025745647991,0.002796528447444672
140,NEIROUSDTUSDT,0.00045632804999999995,0.000462,2025-07-09 20:00:00,2025-07-09 20:00:00,1.1023756987233753,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
141,NEIROUSDTUSDT,0.00046223099999999996,0.00046546488363375,2025-07-09 20:15:00,2025-07-09 20:15:00,1.4711932848700864,Trailing Stop (Stepped),0 days 00:00:00,80.44235778441481,42.82164409723304,4.247678289366865,0.002597402597402543
142,PEOPLEUSDTUSDT,0.019809900000000002,0.019948495012875003,2025-07-10 04:45:00,2025-07-10 07:15:00,1.4888270127318928,Trailing Stop (Stepped),0 days 02:30:00,59.63144110988829,56.65652261584871,7.7297277437422895,0.0015151515151514534
143,RESOLVUSDTUSDT,0.144842385,0.1397030150742375,2025-07-10 06:30:00,2025-07-10 08:00:00,-8.23869244014877,Stop Loss,0 days 01:30:00,78.86729513099084,50.192432166280106,4.383490299047629,0.004351730330869597
144,BERAUSDTUSDT,1.8479234999999998,1.863,2025-07-10 07:15:00,2025-07-10 10:30:00,0.7468327932639446,Partial TP 15%,0 days 03:15:00,0.0,0.0,0.0,0.0
145,BERAUSDTUSDT,1.8479234999999998,1.8608520347868749,2025-07-10 07:15:00,2025-07-10 10:45:00,0.8915114004772153,Trailing Stop (Stepped),0 days 03:30:00,79.52788214256444,39.011759949728685,4.225136495963906,0.0005414185165133254
146,CHILLGUYUSDTUSDT,0.06571284,0.06887,2025-07-10 11:45:00,2025-07-10 11:45:00,4.197118019784702,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
147,CHILLGUYUSDTUSDT,0.068924445,0.06647883338028751,2025-07-10 12:00:00,2025-07-10 12:00:00,-8.148608301382081,Stop Loss,0 days 00:00:00,74.11949821690645,30.861774689247,6.220139951567483,0.004065630898794866
148,MYXUSDTUSDT,0.13859926499999997,0.14095423976143123,2025-07-10 13:15:00,2025-07-10 13:15:00,3.4621753912482665,Trailing Stop (Stepped),0 days 00:00:00,83.66660465431586,36.546758603953826,3.5682124673319477,0.0033927669096948387
149,BIOUSDTUSDT,0.057818894999999995,0.05892,2025-07-10 14:00:00,2025-07-10 16:15:00,1.6512149399051055,Partial TP 15%,0 days 02:15:00,0.0,0.0,0.0,0.0
150,BIOUSDTUSDT,0.057818894999999995,0.05971,2025-07-10 14:00:00,2025-07-10 16:30:00,2.1269230651908106,Partial TP 25%,0 days 02:30:00,0.0,0.0,0.0,0.0
151,BIOUSDTUSDT,0.057818894999999995,0.059280345000000005,2025-07-10 14:00:00,2025-07-10 16:45:00,1.6103544473081295,Final TP 40%,0 days 02:45:00,76.690727808718,25.934558553639743,4.278587070377275,0.000864752680733215
152,ORDIUSDTUSDT,8.8554255,9.018,2025-07-10 16:30:00,2025-07-10 17:00:00,1.6128678777411007,Partial TP 15%,0 days 00:30:00,0.0,0.0,0.0,0.0
153,SUIUSDTUSDT,3.33676755,3.3836,2025-07-10 16:45:00,2025-07-10 17:00:00,1.255687884186065,Partial TP 15%,0 days 00:15:00,0.0,0.0,0.0,0.0
154,ORDIUSDTUSDT,8.8554255,9.022,2025-07-10 16:30:00,2025-07-10 17:15:00,1.239413285758764,Partial TP 25%,0 days 00:45:00,0.0,0.0,0.0,0.0
155,SUIUSDTUSDT,3.33676755,3.3829,2025-07-10 16:45:00,2025-07-10 17:15:00,0.927689431144739,Partial TP 25%,0 days 00:30:00,0.0,0.0,0.0,0.0
156,ORDIUSDTUSDT,8.8554255,9.005890248526876,2025-07-10 16:30:00,2025-07-10 17:30:00,1.0860425716451607,Trailing Stop (Stepped),0 days 01:00:00,69.37989230529473,32.313517993809555,3.8364132355035827,0.0029371893357433123
157,SUIUSDTUSDT,3.33676755,3.42818505,2025-07-10 16:45:00,2025-07-10 17:45:00,1.8038691431352083,Final TP 40%,0 days 01:00:00,76.56548447142217,30.15618450683517,3.7019286815264203,0.0020989505247376665
158,IPUSDTUSDT,3.3774778949999997,3.401107574722894,2025-07-10 18:00:00,2025-07-10 18:15:00,1.5745878724642024,Trailing Stop (Stepped),0 days 00:15:00,79.35820958615213,44.38248671015776,4.055571867221065,0.0006577426981673075
159,PARTIUSDTUSDT,0.18159075,0.175147456213125,2025-07-10 14:15:00,2025-07-10 19:30:00,-7.788028419924164,Stop Loss,0 days 05:15:00,81.94104650465584,30.586568495804013,4.290405584168816,0.0038567493112948
160,VIRTUALUSDTUSDT,1.7659825499999997,1.7783378054154373,2025-07-10 21:30:00,2025-07-10 21:45:00,1.4923294159627674,Trailing Stop (Stepped),0 days 00:15:00,76.1791228105915,28.961638213498638,3.5737061000215053,0.0033994334277620427
161,NEIROUSDTUSDT,0.00055657815,0.000536829365792625,2025-07-11 06:15:00,2025-07-11 06:30:00,-8.365416154115517,Stop Loss,0 days 00:15:00,77.75427596925756,31.849330853455566,6.3931050841579085,0.0073687994248742734
162,ENAUSDTUSDT,0.3765882,0.37922290519425,2025-07-11 08:15:00,2025-07-11 08:15:00,1.4000778769755686,Trailing Stop (Stepped),0 days 00:00:00,74.62831051783425,53.444897979497156,6.582736052421323,0.0231075697211155
163,PARTIUSDTUSDT,0.20460224999999999,0.2072,2025-07-11 13:30:00,2025-07-11 13:45:00,1.1082680988089784,Partial TP 15%,0 days 00:15:00,0.0,0.0,0.0,0.0
164,PARTIUSDTUSDT,0.20460224999999999,0.20807869798031253,2025-07-11 13:30:00,2025-07-11 14:00:00,2.1581366002748386,Trailing Stop (Stepped),0 days 00:30:00,61.45393572783608,32.85256270503875,4.939131210025465,0.004398826979472063
165,SUSDTUSDT,0.36738360000000003,0.35434791141300004,2025-07-11 14:00:00,2025-07-11 15:45:00,-7.92016285999235,Stop Loss,0 days 01:45:00,66.38465982542017,25.78123529648948,3.8029848835129467,0.0021792427131572404
166,CFXUSDTUSDT,0.10244119499999998,0.10315789921051875,2025-07-11 21:30:00,2025-07-11 21:30:00,1.353582550195899,Trailing Stop (Stepped),0 days 00:00:00,74.2329080464675,50.37211508676056,4.5743366578021245,0.004005470887065198
167,FUNUSDTUSDT,0.015343668,0.016796,2025-07-11 23:00:00,2025-07-11 23:00:00,7.987799433639007,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
168,FUNUSDTUSDT,0.015343668,0.015366668158332,2025-07-11 23:00:00,2025-07-11 23:15:00,0.1263633798180529,Stop Loss,0 days 00:15:00,79.49906424464749,47.922755946469756,5.763366961516267,0.014155251141552524
169,AUCTIONUSDTUSDT,10.675334999999999,10.296547425862498,2025-07-12 08:15:00,2025-07-12 08:15:00,-8.163719339050067,Stop Loss,0 days 00:00:00,78.58338376496104,42.51783030900572,3.660709743681889,0.00046855964764321825
170,HBARUSDTUSDT,0.21888939,0.22172,2025-07-13 06:15:00,2025-07-13 06:30:00,1.0885270327654148,Partial TP 15%,0 days 00:15:00,0.0,0.0,0.0,0.0
171,HBARUSDTUSDT,0.21888939,0.2249,2025-07-13 06:15:00,2025-07-13 06:45:00,1.733560469760079,Partial TP 25%,0 days 00:30:00,0.0,0.0,0.0,0.0
172,HBARUSDTUSDT,0.21888939,0.227376255,2025-07-13 06:15:00,2025-07-13 07:00:00,2.414964276916211,Final TP 40%,0 days 00:45:00,79.14267250251667,44.956966374240224,4.798999172313447,0.006947301064948094
173,ALGOUSDTUSDT,0.2411205,0.242807439298125,2025-07-13 07:15:00,2025-07-13 07:15:00,1.4329610069161334,Trailing Stop (Stepped),0 days 00:00:00,84.67899069083653,39.63969943736474,3.9543501549986972,0.0053964300539642825
174,MUBARAKUSDTUSDT,0.04756377,0.045876088530975,2025-07-13 13:00:00,2025-07-13 13:00:00,-8.032620028293273,Stop Loss,0 days 00:00:00,83.64404378325337,36.498243731011605,5.503834638939589,0.005684210526315777
175,CFXUSDTUSDT,0.10929462,0.10541657364585,2025-07-13 14:30:00,2025-07-13 14:45:00,-7.446808939671885,Stop Loss,0 days 00:15:00,81.49431810354808,41.71108440021568,5.379588556981426,0.00512726606848567
176,USUALUSDTUSDT,0.08654324999999999,0.0886,2025-07-13 16:15:00,2025-07-13 16:30:00,1.8247961019874446,Partial TP 15%,0 days 00:15:00,0.0,0.0,0.0,0.0
177,USUALUSDTUSDT,0.08654324999999999,0.0924,2025-07-13 16:15:00,2025-07-13 16:45:00,3.8971828991059665,Partial TP 25%,0 days 00:30:00,0.0,0.0,0.0,0.0
178,USUALUSDTUSDT,0.08654324999999999,0.08736497815875,2025-07-13 16:15:00,2025-07-13 17:00:00,0.5177250657043296,Stop Loss,0 days 00:45:00,78.91850496167544,31.608327650037772,5.99778453100837,0.0034642032332564505
179,USUALUSDTUSDT,0.0990495,0.09553497611625,2025-07-13 18:15:00,2025-07-13 18:15:00,-7.345639110855012,Stop Loss,0 days 00:00:00,79.57833067324646,47.40176080001271,4.547155525327107,0.006066734074823087
180,MOODENGUSDTUSDT,0.210395145,0.21186712203320626,2025-07-14 05:00:00,2025-07-14 05:15:00,1.2294028918447717,Trailing Stop (Stepped),0 days 00:15:00,83.90905401418775,35.255478448361025,7.313904857521477,0.009604869002900453
181,OMUSDTUSDT,0.239009445,0.2430705142323563,2025-07-14 11:45:00,2025-07-14 11:45:00,3.1584188053707756,Trailing Stop (Stepped),0 days 00:00:00,69.44907422603694,35.64440204809644,4.2919344971118045,0.004270283848279414
182,VANAUSDTUSDT,5.4117045,5.21968369507875,2025-07-14 12:15:00,2025-07-14 12:15:00,-7.111848129066436,Stop Loss,0 days 00:00:00,75.53314409780776,33.371294303496946,6.13190720086859,0.0018484288354897942
183,USUALUSDTUSDT,0.10295145,0.099298475175375,2025-07-15 12:00:00,2025-07-15 12:15:00,-6.59318803062733,Stop Loss,0 days 00:15:00,81.02581830170182,29.518353851896386,3.5932653753001698,0.0019417475728155896
184,SEIUSDTUSDT,0.3653826,0.36793890801525003,2025-07-15 13:45:00,2025-07-15 13:45:00,1.103468916591814,Trailing Stop (Stepped),0 days 00:00:00,75.01328365993648,27.458569089552803,5.062279147526457,0.002738225629791897
185,MELANIAUSDTUSDT,0.23391689999999998,0.2372,2025-07-16 09:45:00,2025-07-16 09:45:00,0.9646150018298874,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
186,SYRUPUSDTUSDT,0.48766371,0.470360182409925,2025-07-16 07:45:00,2025-07-16 10:00:00,-6.185615991805752,Stop Loss,0 days 02:15:00,75.33241232779424,36.630749916567034,4.646874575476709,0.004903368757950029
187,MELANIAUSDTUSDT,0.23391689999999998,0.2342675414331,2025-07-16 09:45:00,2025-07-16 10:00:00,0.10291111792695139,Stop Loss,0 days 00:15:00,74.22941919152021,31.97790394643,9.512567288778795,0.008126603934987105
188,1000FLOKIUSDTUSDT,0.109644795,0.11041189739701876,2025-07-16 12:15:00,2025-07-16 12:30:00,1.0480029651805243,Trailing Stop (Stepped),0 days 00:15:00,83.97893989875406,31.03859791705086,4.221365414732015,0.00018248175182474676
189,KAITOUSDTUSDT,1.7013502499999997,1.7205,2025-07-16 14:30:00,2025-07-16 14:30:00,0.7354236327392599,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
190,KAITOUSDTUSDT,1.7013502499999997,1.7463,2025-07-16 14:30:00,2025-07-16 14:45:00,1.294681723092523,Partial TP 25%,0 days 00:15:00,0.0,0.0,0.0,0.0
191,KAITOUSDTUSDT,1.7013502499999997,1.7433279000000002,2025-07-16 14:30:00,2025-07-16 15:00:00,1.1839702968010162,Final TP 40%,0 days 00:30:00,80.13385108884052,25.016219015058365,3.5213651585324235,0.0014698101005349794
192,ETHUSDTUSDT,3235.95717,3262.41,2025-07-16 14:45:00,2025-07-16 16:15:00,0.5383940635493594,Partial TP 15%,0 days 01:30:00,0.0,0.0,0.0,0.0
193,ETHUSDTUSDT,3235.95717,3258.596735350613,2025-07-16 14:45:00,2025-07-16 16:30:00,0.6414324866489228,Trailing Stop (Stepped),0 days 01:45:00,72.62310638500708,35.69651167627426,6.492232165755202,0.0031660245985269887
194,DOGEUSDTUSDT,0.219839865,0.2120393969901375,2025-07-16 21:30:00,2025-07-16 23:00:00,-6.178956262813694,Stop Loss,0 days 01:30:00,82.94755169305003,33.2678112331997,4.310843879826803,0.001865841448985262
195,1MBABYDOGEUSDTUSDT,0.00159949935,0.0015427451143136249,2025-07-17 06:45:00,2025-07-17 07:15:00,-5.728331051847262,Stop Loss,0 days 00:30:00,71.368510712015,25.897409738088662,4.127692296483036,0.0007504690431519882
196,AIXBTUSDTUSDT,0.17770881,0.18319,2025-07-17 08:15:00,2025-07-17 08:45:00,1.821754430434143,Partial TP 15%,0 days 00:30:00,0.0,0.0,0.0,0.0
197,AIXBTUSDTUSDT,0.17770881,0.18448,2025-07-17 08:15:00,2025-07-17 09:00:00,1.6878787336980734,Partial TP 25%,0 days 00:45:00,0.0,0.0,0.0,0.0
198,AIXBTUSDTUSDT,0.17770881,0.182298805,2025-07-17 08:15:00,2025-07-17 09:15:00,1.1214433224014484,Final TP 40%,0 days 01:00:00,78.88280255818808,27.051642867365164,5.175842136439467,0.002082981478353777
199,LDOUSDTUSDT,1.0130062499999999,1.0354,2025-07-17 17:15:00,2025-07-17 17:15:00,1.3862811513769575,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
200,LDOUSDTUSDT,1.0130062499999999,1.0352,2025-07-17 17:15:00,2025-07-17 17:30:00,1.0304251399398965,Partial TP 25%,0 days 00:15:00,0.0,0.0,0.0,0.0
201,LDOUSDTUSDT,1.0130062499999999,1.02262474434375,2025-07-17 17:15:00,2025-07-17 17:45:00,0.42283387248759446,Stop Loss,0 days 00:30:00,74.91164997437144,28.879427299087162,4.300365719147924,0.004642892423194633
202,CAKEUSDTUSDT,2.8064025,2.7068243232937497,2025-07-18 13:15:00,2025-07-18 14:15:00,-5.836983875540013,Stop Loss,0 days 01:00:00,72.1737285116212,27.704328346736997,4.470922178225288,0.0008199058890631572
203,MYXUSDTUSDT,0.082791375,0.08337060415734375,2025-07-19 10:15:00,2025-07-19 10:15:00,0.9769068079638968,Trailing Stop (Stepped),0 days 00:00:00,74.18456481360218,25.058415448431564,7.948835298217086,0.005434782608695724
204,AVAXUSDTUSDT,25.127557499999998,24.23596894100625,2025-07-19 19:45:00,2025-07-19 21:30:00,-5.476158216136477,Stop Loss,0 days 01:45:00,82.99771578964466,28.258476676280118,4.142777640277601,0.002707653101855453
205,BANANAS31USDTUSDT,0.0073866915,0.007438370640406876,2025-07-19 22:45:00,2025-07-19 22:45:00,0.9165172213768287,Trailing Stop (Stepped),0 days 00:00:00,83.24347838239898,49.13073622228186,4.070655146542571,0.0014903129657227645
206,INITUSDTUSDT,0.5086542,0.51729687067575,2025-07-20 09:30:00,2025-07-20 09:30:00,2.354594451212817,Trailing Stop (Stepped),0 days 00:00:00,79.3252972775636,45.392893384364264,6.389245698246659,0.006296733569460805
207,OMUSDTUSDT,0.25332659999999996,0.25763093559225,2025-07-20 11:30:00,2025-07-20 11:30:00,2.4298614374546204,Trailing Stop (Stepped),0 days 00:00:00,83.17457295724834,43.286854684089825,4.056688177738027,0.0031993048424045238
208,WIFUSDTUSDT,1.17708825,1.1987,2025-07-20 14:00:00,2025-07-20 14:15:00,1.115037381320832,Partial TP 15%,0 days 00:15:00,0.0,0.0,0.0,0.0
209,WIFUSDTUSDT,1.17708825,1.1985,2025-07-20 14:00:00,2025-07-20 14:30:00,0.8285389307724769,Partial TP 25%,0 days 00:30:00,0.0,0.0,0.0,0.0
210,WIFUSDTUSDT,1.17708825,1.18826470293375,2025-07-20 14:00:00,2025-07-20 14:45:00,0.4094884621918604,Stop Loss,0 days 00:45:00,81.68470053946085,41.86000772985491,3.594420506678871,0.004504504504504386
211,WLDUSDTUSDT,1.2338166,1.2637,2025-07-20 11:45:00,2025-07-20 15:30:00,1.4738609239963805,Partial TP 15%,0 days 03:45:00,0.0,0.0,0.0,0.0
212,BABYUSDTUSDT,0.051705839999999996,0.05244,2025-07-20 15:15:00,2025-07-20 15:30:00,0.8881691377129788,Partial TP 15%,0 days 00:15:00,0.0,0.0,0.0,0.0
213,WLDUSDTUSDT,1.2338166,1.2798,2025-07-20 11:45:00,2025-07-20 15:45:00,1.7009393947600107,Partial TP 25%,0 days 04:00:00,0.0,0.0,0.0,0.0
214,BABYUSDTUSDT,0.051705839999999996,0.05242,2025-07-20 15:15:00,2025-07-20 15:45:00,0.6479802134981832,Partial TP 25%,0 days 00:30:00,0.0,0.0,0.0,0.0
215,WLDUSDTUSDT,1.2338166,1.2716638500000002,2025-07-20 11:45:00,2025-07-20 16:00:00,1.3764612216289451,Final TP 40%,0 days 04:15:00,75.96558330063317,40.47249723909746,5.055679825442289,0.0033244141733560304
216,BABYUSDTUSDT,0.051705839999999996,0.052196786950799996,2025-07-20 15:15:00,2025-07-20 16:00:00,0.4217719662533812,Stop Loss,0 days 00:45:00,75.14565718436556,49.87675729660627,4.398831846068546,0.0019353590090961084
217,LDOUSDTUSDT,1.2468230999999999,1.2709,2025-07-20 15:45:00,2025-07-20 16:15:00,1.2432083295318055,Partial TP 15%,0 days 00:30:00,0.0,0.0,0.0,0.0
218,LDOUSDTUSDT,1.2468230999999999,1.2871,2025-07-20 15:45:00,2025-07-20 16:30:00,1.5597702850362642,Partial TP 25%,0 days 00:45:00,0.0,0.0,0.0,0.0
