,symbol,entry_price,exit_price,entry_time,exit_time,pnl,reason,duration,rsi,adx,volume_ratio,upper_wick_ratio
16,BERAUSDTUSDT,2.351175,2.2677494330625,2025-09-05 13:45:00,2025-09-05 14:30:00,-5.585519365745453,Stop Loss,0 days 00:45:00,66.97348130368735,27.865179311956734,4.474710147562881,0.0012765957446808994
17,BIOUSDTUSDT,0.16338165,0.1645247088688125,2025-09-05 17:45:00,2025-09-05 17:45:00,0.9348204502117524,Trailing Stop (Stepped),0 days 00:00:00,84.0982335534638,44.66230656590012,4.010297477301753,0.010348417120813158
18,ENAUSDTUSDT,0.7340668499999999,0.7392025651993125,2025-09-05 21:15:00,2025-09-06 00:00:00,0.9460252113999675,Trailing Stop (Stepped),0 days 02:45:00,85.80105791282301,34.844935350957094,3.9941524392966574,0.001499454743729539
19,MITOUSDTUSDT,0.21422706,0.21664,2025-09-06 10:45:00,2025-09-06 10:45:00,0.6643250005949823,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
20,MITOUSDTUSDT,0.21422706,0.21454818636294,2025-09-06 10:45:00,2025-09-06 11:00:00,0.08831596055097791,Stop Loss,0 days 00:15:00,81.94814591049995,28.59842336729556,4.349384785140078,0.002335248236887583
21,HUSDTUSDT,0.034287135,0.034527016368243756,2025-09-06 18:15:00,2025-09-06 18:15:00,0.9661808090883979,Trailing Stop (Stepped),0 days 00:00:00,86.98998974012157,40.345092291749914,5.07393809690459,0.004087591240875745
22,WLFIUSDTUSDT,0.21700845,0.209308447672875,2025-09-06 19:30:00,2025-09-06 22:00:00,-5.416032453484862,Stop Loss,0 days 02:30:00,74.9505739898742,30.371298279058855,4.120304045012242,0.002305209774089444
23,SAPIENUSDTUSDT,0.26122054499999997,0.26912,2025-09-07 12:30:00,2025-09-07 12:30:00,1.6887559175095825,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
24,SAPIENUSDTUSDT,0.26122054499999997,0.2691,2025-09-07 12:30:00,2025-09-07 12:45:00,1.2633602183315589,Partial TP 25%,0 days 00:15:00,0.0,0.0,0.0,0.0
25,SAPIENUSDTUSDT,0.26122054499999997,0.28972506500000006,2025-09-07 12:30:00,2025-09-07 13:00:00,4.547073756998293,Final TP 40%,0 days 00:30:00,79.52190206040147,50.337092584810485,4.370155472429167,0.0070843225855863464
26,QUSDTUSDT,0.012149071499999999,0.011717992070501249,2025-09-07 17:45:00,2025-09-07 17:45:00,-5.5443413202803935,Stop Loss,0 days 00:00:00,82.68800316962324,33.637586327499285,9.133366633689258,0.013012683248229299
27,QUSDTUSDT,0.012838415999999998,0.013287,2025-09-07 18:00:00,2025-09-07 18:00:00,1.9974601386989643,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
28,QUSDTUSDT,0.012838415999999998,0.012857660785584,2025-09-07 18:00:00,2025-09-07 18:15:00,0.08560055519298851,Stop Loss,0 days 00:15:00,86.41301502079979,37.10071647679648,7.231898702407511,0.013092269326683273
29,NEWTUSDTUSDT,0.274137,0.2767,2025-09-07 21:30:00,2025-09-07 21:30:00,0.5495201752388699,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
30,NEWTUSDTUSDT,0.274137,0.27605493098625006,2025-09-07 21:30:00,2025-09-07 21:45:00,0.5724304884712996,Trailing Stop (Stepped),0 days 00:15:00,81.61310759350648,36.51796524337546,3.731061471977418,0.0025547445255473663
31,CUSDTUSDT,0.27005495999999996,0.26047273488179995,2025-09-07 21:45:00,2025-09-07 21:45:00,-5.318938743130917,Stop Loss,0 days 00:00:00,86.98245729658574,43.8453908496805,4.380364302615155,0.0002963841138115905
32,EIGENUSDTUSDT,1.4153073,1.4252091436976253,2025-09-07 15:15:00,2025-09-08 02:30:00,1.0019266024803979,Trailing Stop (Stepped),0 days 11:15:00,65.643158137626,27.6769368928434,3.5430684272124986,0.0008483563096499595
33,SPKUSDTUSDT,0.07188592499999999,0.07518,2025-09-08 06:00:00,2025-09-08 06:00:00,2.5708180630233763,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
34,SPKUSDTUSDT,0.07521758999999999,0.07254868186282498,2025-09-08 06:15:00,2025-09-08 06:15:00,-5.224152458267817,Stop Loss,0 days 00:00:00,86.85541862828413,52.39526229456529,6.139770813860684,0.01104017025804732
35,PENGUUSDTUSDT,0.032338161,0.03256440685889626,2025-09-08 08:30:00,2025-09-08 08:45:00,0.8743402776406062,Trailing Stop (Stepped),0 days 00:15:00,77.2241793170815,34.89078114720697,5.962534109244589,0.004331415135202068
36,XNYUSDTUSDT,0.012515254499999998,0.01207118198220375,2025-09-08 12:00:00,2025-09-08 12:00:00,-4.896311524526233,Stop Loss,0 days 00:00:00,78.22634274582923,25.026455536937117,3.8980069888166837,0.009033495882964286
37,FARTCOINUSDTUSDT,0.80590275,0.8155,2025-09-08 10:15:00,2025-09-08 13:00:00,0.6491578995458933,Partial TP 15%,0 days 02:45:00,0.0,0.0,0.0,0.0
38,FARTCOINUSDTUSDT,0.80590275,0.8115410471146876,2025-09-08 10:15:00,2025-09-08 13:30:00,0.5308920739612054,Stop Loss,0 days 03:15:00,83.19232617200069,33.119959323223426,5.945747360091748,0.0018621973929237206
39,MOODENGUSDTUSDT,0.14435214,0.14544,2025-09-08 15:15:00,2025-09-08 16:15:00,0.3871951917427546,Partial TP 15%,0 days 01:00:00,0.0,0.0,0.0,0.0
40,MOODENGUSDTUSDT,0.14435214,0.14456852385785998,2025-09-08 15:15:00,2025-09-08 16:30:00,0.07693269907420958,Stop Loss,0 days 01:15:00,79.17361176430147,35.28207472939659,4.961441457439306,0.0027723870252288015
41,HUSDTUSDT,0.043471725,0.0451,2025-09-08 18:30:00,2025-09-08 18:30:00,1.9344877657800146,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
42,HUSDTUSDT,0.043471725,0.04597,2025-09-08 18:30:00,2025-09-08 18:45:00,2.2260747215860612,Partial TP 25%,0 days 00:15:00,0.0,0.0,0.0,0.0
43,HUSDTUSDT,0.043471725,0.043884489028875005,2025-09-08 18:30:00,2025-09-08 19:00:00,0.3482396833055667,Stop Loss,0 days 00:30:00,80.0733997652659,52.23472772695875,3.8486873466457294,0.006906077348066336
44,DOGEUSDTUSDT,0.23945966999999999,0.24247,2025-09-08 13:15:00,2025-09-08 21:15:00,0.6411966221386243,Partial TP 15%,0 days 08:00:00,0.0,0.0,0.0,0.0
45,DOGEUSDTUSDT,0.23945966999999999,0.2411349897162375,2025-09-08 13:15:00,2025-09-08 21:30:00,0.49674049320722036,Trailing Stop (Stepped),0 days 08:15:00,76.89764636695834,26.58098733454518,5.572471051207126,0.0019220323402833576
46,1000FLOKIUSDTUSDT,0.097818885,0.09850325037418126,2025-09-08 15:30:00,2025-09-09 00:15:00,0.8331336854901125,Trailing Stop (Stepped),0 days 08:45:00,74.80189321917233,29.488340050766006,3.7386013369620765,0.0015342129487572605
47,CHILLGUYUSDTUSDT,0.049294634999999996,0.04972,2025-09-08 18:45:00,2025-09-09 00:45:00,0.458572405362933,Partial TP 15%,0 days 06:00:00,0.0,0.0,0.0,0.0
48,CHILLGUYUSDTUSDT,0.049294634999999996,0.049368527657864994,2025-09-08 18:45:00,2025-09-09 01:00:00,0.07957499424199865,Stop Loss,0 days 06:15:00,70.40302900771871,31.80455399284416,4.902816638165302,0.001825928180158243
49,DOTUSDTUSDT,4.0760369999999995,4.111,2025-09-07 14:00:00,2025-09-09 06:30:00,0.5299952287803061,Partial TP 15%,1 days 16:30:00,0.0,0.0,0.0,0.0
50,DOTUSDTUSDT,4.0760369999999995,4.1045539738612495,2025-09-07 14:00:00,2025-09-09 06:45:00,0.6017574181780568,Trailing Stop (Stepped),1 days 16:45:00,85.20351841581775,39.84679634592236,3.614962346076644,0.0031909671084928573
51,IPUSDTUSDT,9.563679449999999,10.0884,2025-09-09 12:15:00,2025-09-09 12:15:00,3.185632427208595,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
52,IPUSDTUSDT,9.563679449999999,9.9282,2025-09-09 12:15:00,2025-09-09 12:30:00,1.6597813128301069,Partial TP 25%,0 days 00:15:00,0.0,0.0,0.0,0.0
53,IPUSDTUSDT,9.563679449999999,10.204123198968562,2025-09-09 12:15:00,2025-09-09 12:45:00,2.8929185472729584,Trailing Stop (Stepped),0 days 00:30:00,89.36757573897587,40.25371112634428,9.801945742766586,0.0005335286117795322
54,JELLYJELLYUSDTUSDT,0.051855914999999995,0.05925,2025-09-09 14:15:00,2025-09-09 14:15:00,9.15346252005609,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
55,JELLYJELLYUSDTUSDT,0.059299635,0.05719553570111251,2025-09-09 14:30:00,2025-09-09 14:30:00,-6.424503694319132,Stop Loss,0 days 00:00:00,87.9715883198995,41.814934059119345,8.196437889023626,0.0074261603375527915
56,MITOUSDTUSDT,0.24267127499999996,0.25716,2025-09-09 15:30:00,2025-09-09 15:30:00,3.9550065611445144,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
57,MITOUSDTUSDT,0.24267127499999996,0.24303503924122496,2025-09-09 15:30:00,2025-09-09 15:45:00,0.09918961537620827,Stop Loss,0 days 00:15:00,71.4901245931216,26.656112414583607,3.59711194549702,0.009529309846953537
58,PROVEUSDTUSDT,0.9927961499999999,1.0195879951029376,2025-09-10 12:00:00,2025-09-10 12:00:00,4.594310482904,Trailing Stop (Stepped),0 days 00:00:00,78.62116946349329,46.70544427953623,3.7388232110990893,0.001108200685069504
59,AVAXUSDTUSDT,28.410197999999998,28.6089628477575,2025-09-10 13:15:00,2025-09-10 13:15:00,1.1853413335234568,Trailing Stop (Stepped),0 days 00:00:00,85.81283601468743,50.762221368407836,3.533516724057945,0.0018312438371601493
60,USELESSUSDTUSDT,0.24772379999999997,0.2509,2025-09-10 22:30:00,2025-09-10 23:15:00,0.9475218372122068,Partial TP 15%,0 days 00:45:00,0.0,0.0,0.0,0.0
61,USELESSUSDTUSDT,0.24772379999999997,0.24809513797619998,2025-09-10 22:30:00,2025-09-10 23:30:00,0.11065726070447994,Stop Loss,0 days 01:00:00,81.40748143444576,26.51047802015097,4.106510064177793,0.004038772213247176
62,SEIUSDTUSDT,0.32846414999999995,0.316809420797625,2025-09-11 09:00:00,2025-09-11 12:30:00,-6.714033872836102,Stop Loss,0 days 03:30:00,66.94300212485304,45.553518280945454,5.400995856191672,0.0009135200974420431
63,HUSDTUSDT,0.04114055999999999,0.04212,2025-09-11 20:00:00,2025-09-11 20:00:00,1.6481130305361604,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
64,HUSDTUSDT,0.042141059999999994,0.042435889391025,2025-09-11 20:15:00,2025-09-11 20:15:00,1.143972726230737,Trailing Stop (Stepped),0 days 00:00:00,75.17802562907715,27.764936743409123,5.557730916118784,0.005935422602089274
65,CHILLGUYUSDTUSDT,0.05146572,0.05234018691495001,2025-09-12 06:45:00,2025-09-12 06:45:00,2.9389429578587265,Trailing Stop (Stepped),0 days 00:00:00,74.43769851131674,28.537447369648444,3.592197125201356,0.0009720062208398412
66,GOATUSDTUSDT,0.10053023999999999,0.10231,2025-09-12 07:15:00,2025-09-12 07:15:00,1.303021183838299,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
67,GOATUSDTUSDT,0.10053023999999999,0.1026,2025-09-12 07:15:00,2025-09-12 07:30:00,1.1365048344135533,Partial TP 25%,0 days 00:15:00,0.0,0.0,0.0,0.0
68,GOATUSDTUSDT,0.10053023999999999,0.1014847746288,2025-09-12 07:15:00,2025-09-12 07:45:00,0.49627215317420853,Stop Loss,0 days 00:30:00,74.522700001421,48.59496577653805,4.338901055477062,0.0004977105315549311
69,JELLYJELLYUSDTUSDT,0.05194596,0.050102787474300005,2025-09-12 08:15:00,2025-09-12 08:15:00,-6.8222080278149795,Stop Loss,0 days 00:00:00,85.2654290609924,26.049131170691734,4.014482134650608,0.008667180277349749
70,AVNTUSDTUSDT,0.38191085999999996,0.399851600037075,2025-09-12 14:45:00,2025-09-12 14:45:00,8.16906467996418,Trailing Stop (Stepped),0 days 00:00:00,85.66860808964405,37.66243138712664,5.106128370098386,0.01797552603306862
71,MOODENGUSDTUSDT,0.161330625,0.16813,2025-09-12 17:00:00,2025-09-12 17:15:00,3.237115723740331,Partial TP 15%,0 days 00:15:00,0.0,0.0,0.0,0.0
72,MOODENGUSDTUSDT,0.168194055,0.18865,2025-09-12 17:30:00,2025-09-12 17:30:00,9.647088647199222,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
73,MOODENGUSDTUSDT,0.168194055,0.17942,2025-09-12 17:30:00,2025-09-12 17:45:00,3.9706434937465387,Partial TP 25%,0 days 00:15:00,0.0,0.0,0.0,0.0
74,GOATUSDTUSDT,0.10940467499999999,0.1124,2025-09-12 17:45:00,2025-09-12 17:45:00,2.3808049031137903,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
75,MOODENGUSDTUSDT,0.168194055,0.178700605,2025-09-12 17:30:00,2025-09-12 18:00:00,3.684588353313404,Final TP 40%,0 days 00:30:00,83.71242264049653,32.2055267550051,4.8316209271097845,0.012133468149646026
76,GOATUSDTUSDT,0.10940467499999999,0.11238,2025-09-12 17:45:00,2025-09-12 18:00:00,1.7736810734286823,Partial TP 25%,0 days 00:15:00,0.0,0.0,0.0,0.0
77,GOATUSDTUSDT,0.10940467499999999,0.11245374500000001,2025-09-12 17:45:00,2025-09-12 18:15:00,1.7841241581971312,Final TP 40%,0 days 00:30:00,85.14008879791048,35.27494085708819,3.569092300484697,0.001006220270764718
78,HUSDTUSDT,0.045152565,0.04618,2025-09-12 18:30:00,2025-09-12 18:45:00,2.224216897592067,Partial TP 15%,0 days 00:15:00,0.0,0.0,0.0,0.0
79,HUSDTUSDT,0.045152565,0.045220248694935,2025-09-12 18:30:00,2025-09-12 19:00:00,0.14636458365094845,Stop Loss,0 days 00:30:00,82.55848302157554,49.31223702915411,3.563050022967698,0.00420819490586923
80,ACTUSDTUSDT,0.043611794999999995,0.04206433948391249,2025-09-12 22:30:00,2025-09-12 22:30:00,-8.941449115806215,Stop Loss,0 days 00:00:00,78.56563629928026,47.05816863265979,8.38942459326412,0.0
81,1000FLOKIUSDTUSDT,0.105102525,0.10673,2025-09-12 19:00:00,2025-09-13 00:45:00,1.5396236276268835,Partial TP 15%,0 days 05:45:00,0.0,0.0,0.0,0.0
82,1000FLOKIUSDTUSDT,0.105102525,0.10781,2025-09-12 19:00:00,2025-09-13 01:00:00,1.9209937854079584,Partial TP 25%,0 days 06:00:00,0.0,0.0,0.0,0.0
83,1000FLOKIUSDTUSDT,0.105102525,0.108315815,2025-09-12 19:00:00,2025-09-13 01:15:00,2.2414512108053906,Final TP 40%,0 days 06:15:00,71.18055486769595,44.423703676915025,4.049124384769182,0.003046168491194677
84,VINEUSDTUSDT,0.086573265,0.08717895320525626,2025-09-13 07:30:00,2025-09-13 07:30:00,1.5705298672678614,Trailing Stop (Stepped),0 days 00:00:00,80.72074263599495,25.173275967973048,5.377509685112529,0.0008091550109813966
85,1000SHIBUSDTUSDT,0.014441217,0.014623,2025-09-13 09:30:00,2025-09-13 09:45:00,1.2313090423575854,Partial TP 15%,0 days 00:15:00,0.0,0.0,0.0,0.0
86,1000SHIBUSDTUSDT,0.014441217,0.014765,2025-09-13 09:30:00,2025-09-13 10:00:00,1.6448606401382326,Partial TP 25%,0 days 00:30:00,0.0,0.0,0.0,0.0
87,1000SHIBUSDTUSDT,0.014441217,0.014686591328351251,2025-09-13 09:30:00,2025-09-13 10:15:00,1.2092292578622958,Trailing Stop (Stepped),0 days 00:45:00,72.48744765945445,29.789399317159642,3.835308789089901,0.0019399986142867212
88,SOMIUSDTUSDT,1.22611275,1.2664,2025-09-13 11:45:00,2025-09-13 11:45:00,3.3150015577086047,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
89,SOMIUSDTUSDT,1.22611275,1.22795069301225,2025-09-13 11:45:00,2025-09-13 12:00:00,0.15106968278521188,Stop Loss,0 days 00:15:00,84.68204452293882,28.380352544592437,5.898434614738211,0.004894762604013709
90,LINEAUSDTUSDT,0.02635317,0.02732,2025-09-13 13:00:00,2025-09-13 13:00:00,3.799410326950268,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
91,1000FLOKIUSDTUSDT,0.109504725,0.11049,2025-09-13 09:15:00,2025-09-13 13:15:00,0.8810011905421641,Partial TP 15%,0 days 04:00:00,0.0,0.0,0.0,0.0
92,DOGEUSDTUSDT,0.29863924499999994,0.3046,2025-09-13 10:00:00,2025-09-13 13:15:00,1.97012416759373,Partial TP 15%,0 days 03:15:00,0.0,0.0,0.0,0.0
93,LINEAUSDTUSDT,0.02635317,0.026392673401830002,2025-09-13 13:00:00,2025-09-13 13:15:00,0.1550706974181763,Stop Loss,0 days 00:15:00,89.95302268053356,47.06809966280156,3.7099902512138123,0.010250569476082114
94,HUSDTUSDT,0.063601785,0.06431,2025-09-13 13:15:00,2025-09-13 13:15:00,1.1858667709425879,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
95,1000FLOKIUSDTUSDT,0.109504725,0.11027084743228127,2025-09-13 09:15:00,2025-09-13 13:30:00,0.9536125462524009,Trailing Stop (Stepped),0 days 04:15:00,74.34611430385665,31.286123155465898,3.856076011109543,0.00018273184102322746
96,DOGEUSDTUSDT,0.29863924499999994,0.30442,2025-09-13 10:00:00,2025-09-13 13:30:00,1.4329734822734341,Partial TP 25%,0 days 03:30:00,0.0,0.0,0.0,0.0
97,HUSDTUSDT,0.063601785,0.063697124075715,2025-09-13 13:15:00,2025-09-13 13:30:00,0.15946702012764935,Stop Loss,0 days 00:15:00,81.99535948306811,48.44753092403763,6.427510307166795,0.010385523210070934
98,DOGEUSDTUSDT,0.29863924499999994,0.30147482463127495,2025-09-13 10:00:00,2025-09-13 13:45:00,0.6655372358553321,Stop Loss,0 days 03:45:00,85.85672266143801,45.49095292629478,3.6772793884085107,0.003551207745653139
99,AVNTUSDTUSDT,0.5367982649999999,0.5177513205621375,2025-09-13 18:15:00,2025-09-13 18:15:00,-10.098377594671245,Stop Loss,0 days 00:00:00,83.42536208271035,41.41245406110804,3.7447244525932617,0.009394922268202537
100,HEMIUSDTUSDT,0.0546042885,0.05559,2025-09-13 19:15:00,2025-09-13 19:15:00,1.8796219326570858,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
101,HEMIUSDTUSDT,0.0546042885,0.05468614032846151,2025-09-13 19:15:00,2025-09-13 19:30:00,0.15591152829829105,Stop Loss,0 days 00:15:00,82.85687014107285,28.590650901462546,4.1342401984223835,0.009735081125675987
102,ETHFIUSDTUSDT,1.568784,1.5849,2025-09-13 20:15:00,2025-09-13 22:00:00,1.085309209125045,Partial TP 15%,0 days 01:45:00,0.0,0.0,0.0,0.0
103,ETHFIUSDTUSDT,1.568784,1.571135607216,2025-09-13 20:15:00,2025-09-13 22:15:00,0.15819406144098674,Stop Loss,0 days 02:00:00,76.92201925434416,27.93160347561037,3.6091591675094787,0.0002551020408162984
104,QUSDTUSDT,0.021514751999999998,0.02209535447616,2025-09-13 22:30:00,2025-09-13 22:30:00,7.0508034292327455,Trailing Stop (Stepped),0 days 00:00:00,80.4778887951461,40.05770136793509,4.664873617713914,0.012463377203180831
105,QUSDTUSDT,0.023849919,0.0230036642490825,2025-09-13 23:00:00,2025-09-13 23:00:00,-10.076507662950172,Stop Loss,0 days 00:00:00,86.42003460412595,45.390665968397876,4.709916072205258,0.018289357775074556
106,XPINUSDTUSDT,0.0022495241999999998,0.002491,2025-09-14 15:00:00,2025-09-14 15:00:00,11.152925752865947,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
107,XPINUSDTUSDT,0.0024931459499999997,0.0026102645974336878,2025-09-14 15:15:00,2025-09-14 15:15:00,13.089944547448637,Trailing Stop (Stepped),0 days 00:00:00,75.27452223057935,34.18479160331226,4.2812204832494585,0.02488960256924929
108,MITOUSDTUSDT,0.277668765,0.26781638304588745,2025-09-14 17:45:00,2025-09-14 17:45:00,-11.065949390161695,Stop Loss,0 days 00:00:00,85.63302786869842,25.127472351878993,10.808099501335917,0.013878875270367774
109,MITOUSDTUSDT,0.30203093999999997,0.34542,2025-09-14 18:30:00,2025-09-14 18:30:00,16.391296808037517,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
110,MITOUSDTUSDT,0.30203093999999997,0.41692,2025-09-14 18:30:00,2025-09-14 18:45:00,32.5516503893452,Partial TP 25%,0 days 00:15:00,0.0,0.0,0.0,0.0
111,MITOUSDTUSDT,0.30203093999999997,0.387616095,2025-09-14 18:30:00,2025-09-14 19:00:00,24.19402919889028,Final TP 40%,0 days 00:30:00,85.50656589586974,41.454912100200396,3.5384042032142826,0.0017221394270575275
112,AVNTUSDTUSDT,1.03193571,1.07108,2025-09-15 04:30:00,2025-09-15 04:30:00,6.5432406494002775,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
113,AVNTUSDTUSDT,1.03193571,1.0665,2025-09-15 04:30:00,2025-09-15 04:45:00,4.3332463178983325,Partial TP 25%,0 days 00:15:00,0.0,0.0,0.0,0.0
114,AVNTUSDTUSDT,1.03193571,1.04173393956645,2025-09-15 04:30:00,2025-09-15 05:00:00,1.1630818197571584,Stop Loss,0 days 00:30:00,76.3369686462008,37.70095800841896,3.605013410882574,0.014657269986525199
115,QUSDTUSDT,0.0402271035,0.03879974530006125,2025-09-16 15:15:00,2025-09-16 15:15:00,-16.359872950958405,Stop Loss,0 days 00:00:00,78.16041879050485,27.498052677483617,3.533957623636904,0.018728082174745784
116,TSTUSDTUSDT,0.037328655,0.04421,2025-09-16 19:15:00,2025-09-16 19:15:00,31.065078092605116,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
117,TSTUSDTUSDT,0.037328655,0.04315,2025-09-16 19:15:00,2025-09-16 19:30:00,19.70986816846812,Partial TP 25%,0 days 00:15:00,0.0,0.0,0.0,0.0
118,TSTUSDTUSDT,0.037328655,0.040629675000000004,2025-09-16 19:15:00,2025-09-16 19:45:00,11.107788020206298,Final TP 40%,0 days 00:30:00,87.94527221851914,56.644445371834486,7.997908806950668,0.01767541510444566
119,HEMIUSDTUSDT,0.056218094999999996,0.056921,2025-09-16 21:30:00,2025-09-16 21:30:00,2.7238664118449747,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
120,HEMIUSDTUSDT,0.056218094999999996,0.056302365924405004,2025-09-16 21:30:00,2025-09-16 21:45:00,0.32620911522357,Stop Loss,0 days 00:15:00,85.29866966471862,38.28152179779513,6.982803440071849,0.009743261503449254
121,WCTUSDTUSDT,0.31845915,0.307159423210125,2025-09-16 16:30:00,2025-09-17 04:45:00,-15.166763486132268,Stop Loss,0 days 12:15:00,83.87001417029484,35.747535587100224,4.00712669641523,0.0006285355122565478
122,TSTUSDTUSDT,0.054127049999999996,0.052206486948375,2025-09-17 18:30:00,2025-09-17 18:30:00,-18.696530103236466,Stop Loss,0 days 00:00:00,75.64068025408373,33.58463014913422,3.8047817164360267,0.008131583810755922
123,MUSDTUSDT,2.8252118999999998,2.8819,2025-09-17 19:15:00,2025-09-17 19:15:00,3.8681001941090964,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
124,MUSDTUSDT,2.8252118999999998,2.8645,2025-09-17 19:15:00,2025-09-17 19:30:00,2.01061122929034,Partial TP 25%,0 days 00:15:00,0.0,0.0,0.0,0.0
125,MUSDTUSDT,2.8252118999999998,2.8520372869905,2025-09-17 19:15:00,2025-09-17 19:45:00,1.2998402879082827,Stop Loss,0 days 00:30:00,89.43176155939551,39.928900367575814,6.032303494332923,0.01816443594646284
126,EIGENUSDTUSDT,1.70395155,1.7351,2025-09-17 19:45:00,2025-09-17 20:00:00,3.606449761774695,Partial TP 15%,0 days 00:15:00,0.0,0.0,0.0,0.0
